model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-09-13,DE,80+,COVID-19,551,333,398,462,542,630,717,823
testteam-testmodel,hosp,2021-09-14,DE,00+,COVID-19,3182,1940,2309,2676,3129,3631,4125,4726
testteam-testmodel,hosp,2021-09-14,DE,00-04,COVID-19,91,52,64,75,90,106,121,140
testteam-testmodel,hosp,2021-09-14,DE,05-14,COVID-19,69,39,48,57,68,80,93,107
testteam-testmodel,hosp,2021-09-14,DE,15-34,COVID-19,534,322,385,448,525,610,694,797
testteam-testmodel,hosp,2021-09-14,DE,35-59,COVID-19,1149,698,832,965,1130,1312,1491,1709
testteam-testmodel,hosp,2021-09-14,DE,60-79,COVID-19,785,476,568,659,772,897,1020,1170
testteam-testmodel,hosp,2021-09-14,DE,80+,COVID-19,560,338,404,470,550,640,728,835
testteam-testmodel,hosp,2021-09-15,DE,00+,COVID-19,3077,1876,2232,2588,3026,3511,3988,4570
testteam-testmodel,hosp,2021-09-15,DE,00-04,COVID-19,88,50,62,73,87,102,117,136
testteam-testmodel,hosp,2021-09-15,DE,05-14,COVID-19,60,33,41,49,59,70,80,94
testteam-testmodel,hosp,2021-09-15,DE,15-34,COVID-19,510,308,368,428,502,583,664,762
testteam-testmodel,hosp,2021-09-15,DE,35-59,COVID-19,1123,682,813,944,1104,1282,1458,1671
testteam-testmodel,hosp,2021-09-15,DE,60-79,COVID-19,720,436,520,604,708,822,935,1073
testteam-testmodel,hosp,2021-09-15,DE,80+,COVID-19,582,352,420,488,572,665,756,868
testteam-testmodel,hosp,2021-09-16,DE,00+,COVID-19,3013,1837,2186,2534,2963,3438,3906,4475
testteam-testmodel,hosp,2021-09-16,DE,00-04,COVID-19,80,45,56,66,78,93,106,123
testteam-testmodel,hosp,2021-09-16,DE,05-14,COVID-19,59,32,40,48,58,69,79,92
testteam-testmodel,hosp,2021-09-16,DE,15-34,COVID-19,494,298,356,414,486,565,643,738
testteam-testmodel,hosp,2021-09-16,DE,35-59,COVID-19,1091,663,790,917,1073,1246,1416,1624
testteam-testmodel,hosp,2021-09-16,DE,60-79,COVID-19,702,425,507,589,690,802,912,1046
testteam-testmodel,hosp,2021-09-16,DE,80+,COVID-19,592,358,427,497,582,677,770,884
testteam-testmodel,hosp,2021-09-17,DE,00+,COVID-19,2906,1771,2108,2444,2858,3316,3767,4316
testteam-testmodel,hosp,2021-09-17,DE,00-04,COVID-19,80,45,56,66,78,93,106,123
testteam-testmodel,hosp,2021-09-17,DE,05-14,COVID-19,56,31,38,46,55,65,75,87
testteam-testmodel,hosp,2021-09-17,DE,15-34,COVID-19,469,282,338,393,461,536,610,700
testteam-testmodel,hosp,2021-09-17,DE,35-59,COVID-19,1060,643,767,890,1042,1210,1375,1577
testteam-testmodel,hosp,2021-09-17,DE,60-79,COVID-19,681,412,492,572,670,778,885,1015
testteam-testmodel,hosp,2021-09-17,DE,80+,COVID-19,565,341,408,474,555,646,735,843
testteam-testmodel,hosp,2021-09-18,DE,00+,COVID-19,2802,1708,2032,2356,2755,3197,3632,4162
testteam-testmodel,hosp,2021-09-18,DE,00-04,COVID-19,82,46,57,68,81,95,109,126
testteam-testmodel,hosp,2021-09-18,DE,05-14,COVID-19,50,27,34,40,49,58,67,78
testteam-testmodel,hosp,2021-09-18,DE,15-34,COVID-19,472,284,340,395,464,539,614,705
testteam-testmodel,hosp,2021-09-18,DE,35-59,COVID-19,979,594,708,822,962,1117,1270,1457
testteam-testmodel,hosp,2021-09-18,DE,60-79,COVID-19,672,406,485,564,660,767,873,1001
testteam-testmodel,hosp,2021-09-18,DE,80+,COVID-19,552,334,399,463,543,631,718,824
testteam-testmodel,hosp,2021-09-19,DE,00+,COVID-19,2753,1678,1996,2315,2707,3141,3568,4089
testteam-testmodel,hosp,2021-09-19,DE,00-04,COVID-19,77,43,53,63,75,89,102,119
testteam-testmodel,hosp,2021-09-19,DE,05-14,COVID-19,52,28,35,42,51,60,70,81
testteam-testmodel,hosp,2021-09-19,DE,15-34,COVID-19,459,276,330,384,451,524,597,685
testteam-testmodel,hosp,2021-09-19,DE,35-59,COVID-19,980,594,709,823,963,1119,1272,1458
testteam-testmodel,hosp,2021-09-19,DE,60-79,COVID-19,659,399,476,553,648,753,857,983
testteam-testmodel,hosp,2021-09-19,DE,80+,COVID-19,530,320,383,445,521,606,690,792
testteam-testmodel,hosp,2021-09-20,DE,00+,COVID-19,2694,1642,1954,2265,2649,3074,3492,4001
testteam-testmodel,hosp,2021-09-20,DE,00-04,COVID-19,77,43,53,63,75,89,102,119
testteam-testmodel,hosp,2021-09-20,DE,05-14,COVID-19,53,29,36,43,52,61,71,83
testteam-testmodel,hosp,2021-09-20,DE,15-34,COVID-19,444,268,320,372,437,508,579,664
testteam-testmodel,hosp,2021-09-20,DE,35-59,COVID-19,955,579,691,802,939,1090,1240,1422
testteam-testmodel,hosp,2021-09-20,DE,60-79,COVID-19,642,388,463,538,631,733,834,957
testteam-testmodel,hosp,2021-09-20,DE,80+,COVID-19,527,318,380,442,518,603,686,787
testteam-testmodel,hosp,2021-09-21,DE,00+,COVID-19,2619,1596,1899,2202,2575,2988,3395,3890
testteam-testmodel,hosp,2021-09-21,DE,00-04,COVID-19,74,41,51,61,72,85,98,114
testteam-testmodel,hosp,2021-09-21,DE,05-14,COVID-19,52,28,35,42,51,60,70,81
testteam-testmodel,hosp,2021-09-21,DE,15-34,COVID-19,433,261,312,363,426,495,564,648
testteam-testmodel,hosp,2021-09-21,DE,35-59,COVID-19,890,540,644,748,875,1017,1156,1326
testteam-testmodel,hosp,2021-09-21,DE,60-79,COVID-19,657,398,475,551,646,751,854,980
testteam-testmodel,hosp,2021-09-21,DE,80+,COVID-19,517,312,373,433,508,591,672,772
testteam-testmodel,hosp,2021-09-22,DE,00+,COVID-19,2548,1552,1847,2142,2505,2907,3302,3784
testteam-testmodel,hosp,2021-09-22,DE,00-04,COVID-19,70,39,48,57,68,81,93,108
testteam-testmodel,hosp,2021-09-22,DE,05-14,COVID-19,57,31,39,46,56,66,76,89
testteam-testmodel,hosp,2021-09-22,DE,15-34,COVID-19,412,248,296,345,405,471,536,616
testteam-testmodel,hosp,2021-09-22,DE,35-59,COVID-19,861,522,622,723,846,983,1118,1282
testteam-testmodel,hosp,2021-09-22,DE,60-79,COVID-19,684,414,494,574,673,782,889,1020
testteam-testmodel,hosp,2021-09-22,DE,80+,COVID-19,468,282,337,392,460,535,608,698
testteam-testmodel,hosp,2021-09-23,DE,00+,COVID-19,2482,1512,1800,2087,2440,2831,3217,3686
testteam-testmodel,hosp,2021-09-23,DE,00-04,COVID-19,72,40,49,59,70,83,96,111
testteam-testmodel,hosp,2021-09-23,DE,05-14,COVID-19,58,32,40,47,57,67,78,90
testteam-testmodel,hosp,2021-09-23,DE,15-34,COVID-19,399,240,287,334,392,456,519,596
testteam-testmodel,hosp,2021-09-23,DE,35-59,COVID-19,819,496,592,687,805,935,1063,1219
testteam-testmodel,hosp,2021-09-23,DE,60-79,COVID-19,690,417,498,579,678,788,896,1028
testteam-testmodel,hosp,2021-09-23,DE,80+,COVID-19,450,271,324,377,442,514,585,672
testteam-testmodel,hosp,2021-09-24,DE,00+,COVID-19,2484,1513,1801,2088,2442,2834,3220,3690
testteam-testmodel,hosp,2021-09-24,DE,00-04,COVID-19,73,41,50,60,71,84,97,112
testteam-testmodel,hosp,2021-09-24,DE,05-14,COVID-19,61,34,42,50,60,71,82,95
testteam-testmodel,hosp,2021-09-24,DE,15-34,COVID-19,404,243,291,338,397,462,526,604
testteam-testmodel,hosp,2021-09-24,DE,35-59,COVID-19,823,499,595,691,809,940,1068,1225
testteam-testmodel,hosp,2021-09-24,DE,60-79,COVID-19,666,403,481,558,654,760,865,992
testteam-testmodel,hosp,2021-09-24,DE,80+,COVID-19,463,279,334,388,455,530,603,692
testteam-testmodel,hosp,2021-09-25,DE,00+,COVID-19,2464,1501,1787,2072,2423,2811,3194,3660
testteam-testmodel,hosp,2021-09-25,DE,00-04,COVID-19,76,43,52,62,74,88,101,117
testteam-testmodel,hosp,2021-09-25,DE,05-14,COVID-19,56,31,38,46,55,65,75,87
testteam-testmodel,hosp,2021-09-25,DE,15-34,COVID-19,395,237,284,331,388,452,514,590
testteam-testmodel,hosp,2021-09-25,DE,35-59,COVID-19,839,509,607,704,825,958,1090,1250
testteam-testmodel,hosp,2021-09-25,DE,60-79,COVID-19,649,392,468,544,638,741,843,967
testteam-testmodel,hosp,2021-09-25,DE,80+,COVID-19,455,274,328,381,447,520,592,680
testteam-testmodel,hosp,2021-09-26,DE,00+,COVID-19,2423,1476,1757,2037,2382,2764,3141,3599
testteam-testmodel,hosp,2021-09-26,DE,00-04,COVID-19,74,41,51,61,72,85,98,114
testteam-testmodel,hosp,2021-09-26,DE,05-14,COVID-19,55,30,37,45,54,64,74,86
testteam-testmodel,hosp,2021-09-26,DE,15-34,COVID-19,383,230,275,320,376,438,498,572
testteam-testmodel,hosp,2021-09-26,DE,35-59,COVID-19,804,487,581,675,791,918,1044,1198
testteam-testmodel,hosp,2021-09-26,DE,60-79,COVID-19,645,390,465,541,634,737,838,961
testteam-testmodel,hosp,2021-09-26,DE,80+,COVID-19,469,282,338,393,461,536,610,700
testteam-testmodel,hosp,2021-09-27,DE,00+,COVID-19,2425,1477,1758,2039,2384,2767,3144,3602
testteam-testmodel,hosp,2021-09-27,DE,00-04,COVID-19,73,41,50,60,71,84,97,112
testteam-testmodel,hosp,2021-09-27,DE,05-14,COVID-19,58,32,40,47,57,67,78,90
testteam-testmodel,hosp,2021-09-27,DE,15-34,COVID-19,379,228,273,318,373,434,494,568
testteam-testmodel,hosp,2021-09-27,DE,35-59,COVID-19,799,484,578,671,786,913,1038,1190
testteam-testmodel,hosp,2021-09-27,DE,60-79,COVID-19,649,392,468,544,638,741,843,967
testteam-testmodel,hosp,2021-09-27,DE,80+,COVID-19,472,284,340,395,464,539,614,705
testteam-testmodel,hosp,2021-09-28,DE,00+,COVID-19,2438,1486,1768,2050,2398,2782,3161,3622
testteam-testmodel,hosp,2021-09-28,DE,00-04,COVID-19,70,39,48,57,68,81,93,108
testteam-testmodel,hosp,2021-09-28,DE,05-14,COVID-19,59,32,40,48,58,69,79,92
testteam-testmodel,hosp,2021-09-28,DE,15-34,COVID-19,375,225,270,314,369,430,489,562
testteam-testmodel,hosp,2021-09-28,DE,35-59,COVID-19,803,487,581,674,790,917,1043,1196
testteam-testmodel,hosp,2021-09-28,DE,60-79,COVID-19,642,388,463,538,631,733,834,957
testteam-testmodel,hosp,2021-09-28,DE,80+,COVID-19,495,298,357,415,486,566,644,739
testteam2-testmodel2,hosp,2021-08-31,DE,00+,COVID-19,2961,1804,2147,2490,2911,3378,3837,4397
testteam2-testmodel2,hosp,2021-08-31,DE,00-04,COVID-19,82,46,57,67,80,94,109,126
testteam2-testmodel2,hosp,2021-08-31,DE,05-14,COVID-19,75,42,52,61,73,86,99,115
testteam2-testmodel2,hosp,2021-08-31,DE,15-34,COVID-19,620,375,447,520,609,708,806,924
testteam2-testmodel2,hosp,2021-08-31,DE,35-59,COVID-19,1256,763,909,1055,1235,1433,1629,1867
testteam2-testmodel2,hosp,2021-08-31,DE,60-79,COVID-19,620,375,447,520,609,708,805,924
testteam2-testmodel2,hosp,2021-08-31,DE,80+,COVID-19,379,228,273,318,373,434,494,567
testteam2-testmodel2,hosp,2021-09-01,DE,00+,COVID-19,2982,1818,2163,2508,2933,3403,3866,4429
testteam2-testmodel2,hosp,2021-09-01,DE,00-04,COVID-19,77,43,53,63,76,89,102,119
testteam2-testmodel2,hosp,2021-09-01,DE,05-14,COVID-19,71,40,49,58,69,82,94,110
testteam2-testmodel2,hosp,2021-09-01,DE,15-34,COVID-19,603,365,435,506,593,689,784,900
testteam2-testmodel2,hosp,2021-09-01,DE,35-59,COVID-19,1266,770,917,1064,1245,1445,1643,1883
testteam2-testmodel2,hosp,2021-09-01,DE,60-79,COVID-19,627,379,453,526,617,717,815,936
testteam2-testmodel2,hosp,2021-09-01,DE,80+,COVID-19,409,246,294,342,402,467,532,611
testteam2-testmodel2,hosp,2021-09-02,DE,00+,COVID-19,2965,1807,2151,2494,2916,3383,3843,4404
testteam2-testmodel2,hosp,2021-09-02,DE,00-04,COVID-19,71,40,49,58,70,83,95,110
testteam2-testmodel2,hosp,2021-09-02,DE,05-14,COVID-19,65,36,45,53,64,75,87,101
testteam2-testmodel2,hosp,2021-09-02,DE,15-34,COVID-19,600,363,433,503,590,686,780,895
testteam2-testmodel2,hosp,2021-09-02,DE,35-59,COVID-19,1255,762,908,1054,1234,1432,1628,1866
testteam2-testmodel2,hosp,2021-09-02,DE,60-79,COVID-19,624,378,451,524,614,714,812,931
testteam2-testmodel2,hosp,2021-09-02,DE,80+,COVID-19,420,253,303,352,413,481,547,628
testteam2-testmodel2,hosp,2021-09-03,DE,00+,COVID-19,2975,1813,2158,2502,2925,3394,3856,4418
testteam2-testmodel2,hosp,2021-09-03,DE,00-04,COVID-19,69,39,48,57,68,80,93,107
testteam2-testmodel2,hosp,2021-09-03,DE,05-14,COVID-19,68,38,47,56,67,79,91,105
testteam2-testmodel2,hosp,2021-09-03,DE,15-34,COVID-19,618,374,446,518,607,706,803,921
testteam2-testmodel2,hosp,2021-09-03,DE,35-59,COVID-19,1241,754,898,1043,1220,1416,1610,1846
testteam2-testmodel2,hosp,2021-09-03,DE,60-79,COVID-19,641,388,463,538,630,732,833,956
testteam2-testmodel2,hosp,2021-09-03,DE,80+,COVID-19,409,246,294,342,402,467,532,611
testteam2-testmodel2,hosp,2021-09-04,DE,00+,COVID-19,2993,1824,2171,2517,2943,3415,3879,4445
testteam2-testmodel2,hosp,2021-09-04,DE,00-04,COVID-19,66,36,45,54,64,76,88,102
testteam2-testmodel2,hosp,2021-09-04,DE,05-14,COVID-19,63,35,43,52,62,73,84,98
testteam2-testmodel2,hosp,2021-09-04,DE,15-34,COVID-19,604,365,436,507,594,690,785,901
testteam2-testmodel2,hosp,2021-09-04,DE,35-59,COVID-19,1236,751,895,1038,1215,1411,1604,1838
testteam2-testmodel2,hosp,2021-09-04,DE,60-79,COVID-19,666,403,481,559,655,761,866,993
testteam2-testmodel2,hosp,2021-09-04,DE,80+,COVID-19,428,258,308,359,421,490,557,640
testteam2-testmodel2,hosp,2021-09-05,DE,00+,COVID-19,2983,1818,2164,2509,2934,3404,3867,4431
testteam2-testmodel2,hosp,2021-09-05,DE,00-04,COVID-19,69,39,48,57,68,80,93,107
testteam2-testmodel2,hosp,2021-09-05,DE,05-14,COVID-19,64,36,44,52,63,74,86,99
testteam2-testmodel2,hosp,2021-09-05,DE,15-34,COVID-19,588,355,425,493,578,672,765,878
testteam2-testmodel2,hosp,2021-09-05,DE,35-59,COVID-19,1225,744,887,1029,1205,1399,1590,1822
testteam2-testmodel2,hosp,2021-09-05,DE,60-79,COVID-19,667,404,482,560,656,762,867,994
testteam2-testmodel2,hosp,2021-09-05,DE,80+,COVID-19,439,264,316,368,431,502,571,656
testteam2-testmodel2,hosp,2021-09-06,DE,00+,COVID-19,2975,1813,2158,2502,2925,3394,3856,4418
testteam2-testmodel2,hosp,2021-09-06,DE,00-04,COVID-19,72,40,50,59,71,84,96,112
testteam2-testmodel2,hosp,2021-09-06,DE,05-14,COVID-19,64,36,44,52,63,74,86,99
testteam2-testmodel2,hosp,2021-09-06,DE,15-34,COVID-19,589,356,425,494,579,673,766,879
testteam2-testmodel2,hosp,2021-09-06,DE,35-59,COVID-19,1212,737,878,1019,1192,1384,1573,1804
testteam2-testmodel2,hosp,2021-09-06,DE,60-79,COVID-19,667,404,482,560,656,762,867,994
testteam2-testmodel2,hosp,2021-09-06,DE,80+,COVID-19,439,264,316,368,431,502,571,656
testteam2-testmodel2,hosp,2021-09-07,DE,00+,COVID-19,2990,1823,2169,2515,2940,3411,3876,4441
testteam2-testmodel2,hosp,2021-09-07,DE,00-04,COVID-19,84,47,58,69,82,97,111,129
testteam2-testmodel2,hosp,2021-09-07,DE,05-14,COVID-19,74,41,51,61,72,85,98,114
testteam2-testmodel2,hosp,2021-09-07,DE,15-34,COVID-19,584,353,422,490,574,668,760,872
testteam2-testmodel2,hosp,2021-09-07,DE,35-59,COVID-19,1205,732,872,1012,1184,1375,1563,1792
testteam2-testmodel2,hosp,2021-09-07,DE,60-79,COVID-19,663,401,479,556,652,758,862,989
testteam2-testmodel2,hosp,2021-09-07,DE,80+,COVID-19,450,271,324,377,442,514,585,672
testteam2-testmodel2,hosp,2021-09-08,DE,00+,COVID-19,2991,1823,2170,2515,2941,3412,3877,4442
testteam2-testmodel2,hosp,2021-09-08,DE,00-04,COVID-19,85,48,59,70,83,98,112,130
testteam2-testmodel2,hosp,2021-09-08,DE,05-14,COVID-19,81,46,57,67,80,94,108,125
testteam2-testmodel2,hosp,2021-09-08,DE,15-34,COVID-19,586,354,423,492,576,670,762,875
testteam2-testmodel2,hosp,2021-09-08,DE,35-59,COVID-19,1159,704,839,973,1139,1323,1503,1724
testteam2-testmodel2,hosp,2021-09-08,DE,60-79,COVID-19,696,421,503,584,684,795,904,1037
testteam2-testmodel2,hosp,2021-09-08,DE,80+,COVID-19,453,273,326,379,445,518,589,676
testteam2-testmodel2,hosp,2021-09-09,DE,00+,COVID-19,3003,1831,2179,2526,2953,3427,3893,4461
testteam2-testmodel2,hosp,2021-09-09,DE,00-04,COVID-19,89,51,62,74,88,103,118,137
testteam2-testmodel2,hosp,2021-09-09,DE,05-14,COVID-19,81,46,57,67,80,94,108,125
testteam2-testmodel2,hosp,2021-09-09,DE,15-34,COVID-19,568,343,409,476,558,649,738,847
testteam2-testmodel2,hosp,2021-09-09,DE,35-59,COVID-19,1155,701,836,970,1135,1318,1498,1718
