model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-10-03,DE,00+,COVID-19,2419,1474,1754,2034,2379,2760,3136,3594
testteam-testmodel,hosp,2021-10-03,DE,00-04,COVID-19,65,36,45,53,64,75,87,101
testteam-testmodel,hosp,2021-10-03,DE,05-14,COVID-19,57,31,39,46,56,66,76,89
testteam-testmodel,hosp,2021-10-03,DE,15-34,COVID-19,382,229,275,320,375,437,497,571
testteam-testmodel,hosp,2021-10-03,DE,35-59,COVID-19,760,461,549,638,748,868,988,1133
testteam-testmodel,hosp,2021-10-03,DE,60-79,COVID-19,630,381,455,528,619,719,818,939
testteam-testmodel,hosp,2021-10-03,DE,80+,COVID-19,571,345,412,479,561,652,742,851
testteam-testmodel,hosp,2021-10-04,DE,00+,COVID-19,2408,1467,1746,2025,2368,2748,3122,3577
testteam-testmodel,hosp,2021-10-04,DE,00-04,COVID-19,65,36,45,53,64,75,87,101
testteam-testmodel,hosp,2021-10-04,DE,05-14,COVID-19,55,30,37,45,54,64,74,86
testteam-testmodel,hosp,2021-10-04,DE,15-34,COVID-19,381,229,274,319,374,436,496,570
testteam-testmodel,hosp,2021-10-04,DE,35-59,COVID-19,762,462,551,640,750,871,990,1136
testteam-testmodel,hosp,2021-10-04,DE,60-79,COVID-19,625,378,452,525,615,715,813,933
testteam-testmodel,hosp,2021-10-04,DE,80+,COVID-19,564,341,407,473,555,645,734,842
testteam-testmodel,hosp,2021-10-05,DE,00+,COVID-19,2360,1437,1711,1984,2320,2692,3059,3505
testteam-testmodel,hosp,2021-10-05,DE,00-04,COVID-19,70,39,48,57,69,81,93,108
testteam-testmodel,hosp,2021-10-05,DE,05-14,COVID-19,48,26,32,39,47,55,64,75
testteam-testmodel,hosp,2021-10-05,DE,15-34,COVID-19,365,219,263,306,359,418,476,547
testteam-testmodel,hosp,2021-10-05,DE,35-59,COVID-19,751,455,543,630,738,858,976,1119
testteam-testmodel,hosp,2021-10-05,DE,60-79,COVID-19,627,379,452,526,616,716,814,934
testteam-testmodel,hosp,2021-10-05,DE,80+,COVID-19,543,328,392,455,534,620,706,810
testteam-testmodel,hosp,2021-10-06,DE,00+,COVID-19,2242,1365,1625,1885,2204,2558,2906,3330
testteam-testmodel,hosp,2021-10-06,DE,00-04,COVID-19,60,33,41,49,59,69,80,93
testteam-testmodel,hosp,2021-10-06,DE,05-14,COVID-19,45,24,31,37,45,53,62,72
testteam-testmodel,hosp,2021-10-06,DE,15-34,COVID-19,314,188,226,263,309,360,410,471
testteam-testmodel,hosp,2021-10-06,DE,35-59,COVID-19,706,427,510,592,694,806,917,1052
testteam-testmodel,hosp,2021-10-06,DE,60-79,COVID-19,618,374,446,519,608,707,804,922
testteam-testmodel,hosp,2021-10-06,DE,80+,COVID-19,539,325,389,452,530,616,701,804
testteam2-testmodel2,hosp,2021-09-08,DE,00+,COVID-19,3007,1833,2181,2529,2957,3431,3898,4466
testteam2-testmodel2,hosp,2021-09-08,DE,00-04,COVID-19,86,49,60,71,85,100,115,133
testteam2-testmodel2,hosp,2021-09-08,DE,05-14,COVID-19,85,49,59,70,84,99,113,131
testteam2-testmodel2,hosp,2021-09-08,DE,15-34,COVID-19,582,351,420,488,572,665,756,868
testteam2-testmodel2,hosp,2021-09-08,DE,35-59,COVID-19,1166,709,844,980,1147,1332,1514,1735
testteam2-testmodel2,hosp,2021-09-08,DE,60-79,COVID-19,707,428,510,593,695,807,918,1053
testteam2-testmodel2,hosp,2021-09-08,DE,80+,COVID-19,443,267,319,371,436,507,577,662
testteam2-testmodel2,hosp,2021-09-09,DE,00+,COVID-19,3006,1832,2181,2528,2956,3430,3897,4465
testteam2-testmodel2,hosp,2021-09-09,DE,00-04,COVID-19,91,52,64,75,90,105,121,140
testteam2-testmodel2,hosp,2021-09-09,DE,05-14,COVID-19,84,48,59,70,83,98,112,130
testteam2-testmodel2,hosp,2021-09-09,DE,15-34,COVID-19,557,337,402,468,548,637,725,832
testteam2-testmodel2,hosp,2021-09-09,DE,35-59,COVID-19,1161,705,840,975,1141,1325,1506,1727
testteam2-testmodel2,hosp,2021-09-09,DE,60-79,COVID-19,730,442,527,613,718,834,948,1087
testteam2-testmodel2,hosp,2021-09-09,DE,80+,COVID-19,445,268,321,373,437,509,579,665
testteam2-testmodel2,hosp,2021-09-10,DE,00+,COVID-19,3020,1841,2190,2539,2969,3445,3914,4485
testteam2-testmodel2,hosp,2021-09-10,DE,00-04,COVID-19,94,54,66,78,92,109,125,144
testteam2-testmodel2,hosp,2021-09-10,DE,05-14,COVID-19,78,44,54,64,76,90,103,120
testteam2-testmodel2,hosp,2021-09-10,DE,15-34,COVID-19,533,322,385,447,524,610,694,796
testteam2-testmodel2,hosp,2021-09-10,DE,35-59,COVID-19,1163,706,842,977,1143,1327,1509,1729
testteam2-testmodel2,hosp,2021-09-10,DE,60-79,COVID-19,740,448,535,622,728,846,962,1103
testteam2-testmodel2,hosp,2021-09-10,DE,80+,COVID-19,473,285,341,397,465,541,616,707
testteam2-testmodel2,hosp,2021-09-11,DE,00+,COVID-19,3018,1839,2189,2538,2967,3443,3911,4482
testteam2-testmodel2,hosp,2021-09-11,DE,00-04,COVID-19,94,54,66,78,92,109,125,144
testteam2-testmodel2,hosp,2021-09-11,DE,05-14,COVID-19,82,46,57,67,80,94,108,126
testteam2-testmodel2,hosp,2021-09-11,DE,15-34,COVID-19,520,314,375,436,511,594,676,776
testteam2-testmodel2,hosp,2021-09-11,DE,35-59,COVID-19,1164,707,842,978,1144,1328,1510,1731
testteam2-testmodel2,hosp,2021-09-11,DE,60-79,COVID-19,735,445,531,617,722,839,954,1095
testteam2-testmodel2,hosp,2021-09-11,DE,80+,COVID-19,486,293,350,407,477,555,632,725
testteam2-testmodel2,hosp,2021-09-12,DE,00+,COVID-19,2989,1822,2168,2514,2939,3410,3874,4440
testteam2-testmodel2,hosp,2021-09-12,DE,00-04,COVID-19,95,54,67,79,93,110,126,146
testteam2-testmodel2,hosp,2021-09-12,DE,05-14,COVID-19,79,44,55,65,77,91,105,121
testteam2-testmodel2,hosp,2021-09-12,DE,15-34,COVID-19,516,311,372,433,507,590,671,770
testteam2-testmodel2,hosp,2021-09-12,DE,35-59,COVID-19,1123,682,813,944,1104,1282,1458,1671
testteam2-testmodel2,hosp,2021-09-12,DE,60-79,COVID-19,735,445,531,617,722,839,954,1095
testteam2-testmodel2,hosp,2021-09-12,DE,80+,COVID-19,502,303,362,421,493,574,653,749
testteam2-testmodel2,hosp,2021-09-13,DE,00+,COVID-19,2980,1816,2161,2506,2930,3400,3862,4425
testteam2-testmodel2,hosp,2021-09-13,DE,00-04,COVID-19,92,53,64,76,91,107,122,141
testteam2-testmodel2,hosp,2021-09-13,DE,05-14,COVID-19,78,44,54,64,76,90,103,120
testteam2-testmodel2,hosp,2021-09-13,DE,15-34,COVID-19,522,315,376,437,513,596,679,779
testteam2-testmodel2,hosp,2021-09-13,DE,35-59,COVID-19,1106,672,800,929,1087,1262,1435,1645
testteam2-testmodel2,hosp,2021-09-13,DE,60-79,COVID-19,738,447,534,620,726,844,959,1100
testteam2-testmodel2,hosp,2021-09-13,DE,80+,COVID-19,504,304,363,422,495,576,655,752
testteam2-testmodel2,hosp,2021-09-14,DE,00+,COVID-19,2957,1802,2145,2487,2908,3374,3833,4392
testteam2-testmodel2,hosp,2021-09-14,DE,00-04,COVID-19,85,49,59,70,84,99,113,131
testteam2-testmodel2,hosp,2021-09-14,DE,05-14,COVID-19,65,36,45,53,64,75,87,101
testteam2-testmodel2,hosp,2021-09-14,DE,15-34,COVID-19,510,308,368,428,502,583,664,762
testteam2-testmodel2,hosp,2021-09-14,DE,35-59,COVID-19,1106,672,800,929,1087,1262,1435,1645
testteam2-testmodel2,hosp,2021-09-14,DE,60-79,COVID-19,738,447,534,620,726,844,959,1100
testteam2-testmodel2,hosp,2021-09-14,DE,80+,COVID-19,511,308,369,429,503,584,665,763
testteam2-testmodel2,hosp,2021-09-15,DE,00+,COVID-19,2862,1744,2076,2407,2814,3265,3710,4251
testteam2-testmodel2,hosp,2021-09-15,DE,00-04,COVID-19,83,47,57,68,81,95,110,127
testteam2-testmodel2,hosp,2021-09-15,DE,05-14,COVID-19,56,31,38,46,55,66,76,88
testteam2-testmodel2,hosp,2021-09-15,DE,15-34,COVID-19,489,295,352,410,481,559,636,730
testteam2-testmodel2,hosp,2021-09-15,DE,35-59,COVID-19,1082,657,783,909,1064,1235,1404,1610
testteam2-testmodel2,hosp,2021-09-15,DE,60-79,COVID-19,677,409,489,568,665,773,879,1009
testteam2-testmodel2,hosp,2021-09-15,DE,80+,COVID-19,532,321,384,446,523,608,692,794
testteam2-testmodel2,hosp,2021-09-16,DE,00+,COVID-19,2806,1710,2035,2360,2759,3202,3637,4168
testteam2-testmodel2,hosp,2021-09-16,DE,00-04,COVID-19,75,42,52,61,73,87,100,116
testteam2-testmodel2,hosp,2021-09-16,DE,05-14,COVID-19,55,30,38,45,54,64,74,87
testteam2-testmodel2,hosp,2021-09-16,DE,15-34,COVID-19,474,286,342,398,466,542,617,709
testteam2-testmodel2,hosp,2021-09-16,DE,35-59,COVID-19,1054,640,763,885,1036,1203,1368,1568
testteam2-testmodel2,hosp,2021-09-16,DE,60-79,COVID-19,661,400,477,555,650,755,859,986
testteam2-testmodel2,hosp,2021-09-16,DE,80+,COVID-19,541,327,391,454,532,619,704,808
testteam2-testmodel2,hosp,2021-09-17,DE,00+,COVID-19,2708,1651,1964,2278,2663,3090,3511,4023
testteam2-testmodel2,hosp,2021-09-17,DE,00-04,COVID-19,75,42,52,61,73,87,100,116
testteam2-testmodel2,hosp,2021-09-17,DE,05-14,COVID-19,52,28,36,43,51,61,71,82
testteam2-testmodel2,hosp,2021-09-17,DE,15-34,COVID-19,450,271,324,377,443,515,586,673
testteam2-testmodel2,hosp,2021-09-17,DE,35-59,COVID-19,1025,622,742,861,1008,1171,1331,1526
testteam2-testmodel2,hosp,2021-09-17,DE,60-79,COVID-19,644,389,465,540,633,736,837,960
