model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-10-11,DE,15-34,COVID-19,280,167,201,234,275,321,366,421
testteam-testmodel,hosp,2021-10-11,DE,35-59,COVID-19,672,407,486,564,661,768,874,1002
testteam-testmodel,hosp,2021-10-11,DE,60-79,COVID-19,713,432,515,598,701,814,926,1062
testteam-testmodel,hosp,2021-10-11,DE,80+,COVID-19,566,342,408,474,556,646,735,844
testteam-testmodel,hosp,2021-10-12,DE,00+,COVID-19,2370,1444,1718,1993,2330,2704,3072,3521
testteam-testmodel,hosp,2021-10-12,DE,00-04,COVID-19,43,23,29,35,43,51,59,69
testteam-testmodel,hosp,2021-10-12,DE,05-14,COVID-19,47,25,32,38,46,55,64,75
testteam-testmodel,hosp,2021-10-12,DE,15-34,COVID-19,300,179,215,251,295,343,391,450
testteam-testmodel,hosp,2021-10-12,DE,35-59,COVID-19,671,406,485,563,660,767,873,1001
testteam-testmodel,hosp,2021-10-12,DE,60-79,COVID-19,714,432,516,599,702,816,928,1064
testteam-testmodel,hosp,2021-10-12,DE,80+,COVID-19,596,360,430,500,586,682,775,890
testteam-testmodel,hosp,2021-10-13,DE,00+,COVID-19,2380,1450,1726,2001,2340,2716,3085,3536
testteam-testmodel,hosp,2021-10-13,DE,00-04,COVID-19,51,27,34,41,50,59,68,80
testteam-testmodel,hosp,2021-10-13,DE,05-14,COVID-19,47,25,32,38,46,55,64,75
testteam-testmodel,hosp,2021-10-13,DE,15-34,COVID-19,306,183,220,256,301,350,399,459
testteam-testmodel,hosp,2021-10-13,DE,35-59,COVID-19,660,399,477,554,649,754,858,984
testteam-testmodel,hosp,2021-10-13,DE,60-79,COVID-19,733,444,530,615,721,838,953,1093
testteam-testmodel,hosp,2021-10-13,DE,80+,COVID-19,585,354,422,491,576,669,761,873
testteam2-testmodel2,hosp,2021-09-15,DE,00+,COVID-19,2922,1781,2119,2457,2873,3334,3787,4340
testteam2-testmodel2,hosp,2021-09-15,DE,00-04,COVID-19,84,47,58,69,82,97,111,129
testteam2-testmodel2,hosp,2021-09-15,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-15,DE,15-34,COVID-19,481,290,347,403,473,550,626,719
testteam2-testmodel2,hosp,2021-09-15,DE,35-59,COVID-19,1068,649,773,897,1050,1219,1386,1589
testteam2-testmodel2,hosp,2021-09-15,DE,60-79,COVID-19,671,406,485,563,660,767,872,1000
testteam2-testmodel2,hosp,2021-09-15,DE,80+,COVID-19,542,327,391,455,533,620,705,809
testteam2-testmodel2,hosp,2021-09-16,DE,00+,COVID-19,2865,1746,2078,2409,2817,3268,3713,4255
testteam2-testmodel2,hosp,2021-09-16,DE,00-04,COVID-19,76,43,53,62,74,88,101,117
testteam2-testmodel2,hosp,2021-09-16,DE,05-14,COVID-19,54,29,36,44,52,62,72,84
testteam2-testmodel2,hosp,2021-09-16,DE,15-34,COVID-19,467,281,336,391,459,534,608,697
testteam2-testmodel2,hosp,2021-09-16,DE,35-59,COVID-19,1040,631,753,874,1023,1187,1350,1548
testteam2-testmodel2,hosp,2021-09-16,DE,60-79,COVID-19,656,397,474,550,645,749,852,978
testteam2-testmodel2,hosp,2021-09-16,DE,80+,COVID-19,552,333,398,463,543,631,718,824
testteam2-testmodel2,hosp,2021-09-17,DE,00+,COVID-19,2765,1685,2005,2325,2719,3155,3584,4107
testteam2-testmodel2,hosp,2021-09-17,DE,00-04,COVID-19,76,43,53,62,74,88,101,117
testteam2-testmodel2,hosp,2021-09-17,DE,05-14,COVID-19,51,27,34,41,50,59,68,80
testteam2-testmodel2,hosp,2021-09-17,DE,15-34,COVID-19,443,267,319,371,436,507,577,662
testteam2-testmodel2,hosp,2021-09-17,DE,35-59,COVID-19,1012,614,732,850,995,1155,1314,1506
testteam2-testmodel2,hosp,2021-09-17,DE,60-79,COVID-19,638,386,461,536,628,730,830,952
testteam2-testmodel2,hosp,2021-09-17,DE,80+,COVID-19,525,317,379,440,516,600,683,784
testteam2-testmodel2,hosp,2021-09-18,DE,00+,COVID-19,2671,1628,1937,2246,2627,3048,3462,3968
testteam2-testmodel2,hosp,2021-09-18,DE,00-04,COVID-19,79,45,55,65,77,91,105,122
testteam2-testmodel2,hosp,2021-09-18,DE,05-14,COVID-19,45,24,30,36,44,53,61,71
testteam2-testmodel2,hosp,2021-09-18,DE,15-34,COVID-19,445,268,321,373,437,509,579,665
testteam2-testmodel2,hosp,2021-09-18,DE,35-59,COVID-19,937,568,677,787,921,1069,1216,1394
testteam2-testmodel2,hosp,2021-09-18,DE,60-79,COVID-19,629,380,454,528,618,719,817,938
testteam2-testmodel2,hosp,2021-09-18,DE,80+,COVID-19,517,312,373,434,508,591,673,772
testteam2-testmodel2,hosp,2021-09-19,DE,00+,COVID-19,2618,1595,1899,2201,2574,2987,3393,3889
testteam2-testmodel2,hosp,2021-09-19,DE,00-04,COVID-19,74,42,51,61,72,86,98,114
testteam2-testmodel2,hosp,2021-09-19,DE,05-14,COVID-19,48,26,32,39,47,56,65,75
testteam2-testmodel2,hosp,2021-09-19,DE,15-34,COVID-19,433,260,312,363,425,495,563,647
testteam2-testmodel2,hosp,2021-09-19,DE,35-59,COVID-19,937,568,677,787,921,1069,1216,1394
testteam2-testmodel2,hosp,2021-09-19,DE,60-79,COVID-19,614,371,443,515,603,701,798,915
testteam2-testmodel2,hosp,2021-09-19,DE,80+,COVID-19,494,298,356,414,486,565,643,738
testteam2-testmodel2,hosp,2021-09-20,DE,00+,COVID-19,2562,1561,1858,2154,2519,2923,3321,3805
testteam2-testmodel2,hosp,2021-09-20,DE,00-04,COVID-19,74,42,51,61,72,86,98,114
testteam2-testmodel2,hosp,2021-09-20,DE,05-14,COVID-19,49,26,33,40,48,57,66,77
testteam2-testmodel2,hosp,2021-09-20,DE,15-34,COVID-19,419,252,302,351,412,480,546,627
testteam2-testmodel2,hosp,2021-09-20,DE,35-59,COVID-19,911,553,659,765,896,1041,1183,1357
testteam2-testmodel2,hosp,2021-09-20,DE,60-79,COVID-19,598,362,432,502,588,684,778,892
testteam2-testmodel2,hosp,2021-09-20,DE,80+,COVID-19,491,296,354,412,483,562,639,734
testteam2-testmodel2,hosp,2021-09-21,DE,00+,COVID-19,2494,1519,1809,2097,2452,2845,3233,3705
testteam2-testmodel2,hosp,2021-09-21,DE,00-04,COVID-19,71,40,49,58,70,82,95,110
testteam2-testmodel2,hosp,2021-09-21,DE,05-14,COVID-19,48,26,32,39,47,56,65,75
testteam2-testmodel2,hosp,2021-09-21,DE,15-34,COVID-19,409,246,294,343,402,468,533,612
testteam2-testmodel2,hosp,2021-09-21,DE,35-59,COVID-19,850,516,615,714,836,971,1104,1266
testteam2-testmodel2,hosp,2021-09-21,DE,60-79,COVID-19,615,372,444,516,605,703,800,918
testteam2-testmodel2,hosp,2021-09-21,DE,80+,COVID-19,482,290,347,404,473,551,627,719
testteam2-testmodel2,hosp,2021-09-22,DE,00+,COVID-19,2428,1479,1761,2042,2388,2770,3148,3607
testteam2-testmodel2,hosp,2021-09-22,DE,00-04,COVID-19,67,37,46,55,66,78,90,104
testteam2-testmodel2,hosp,2021-09-22,DE,05-14,COVID-19,53,29,36,43,52,61,71,82
testteam2-testmodel2,hosp,2021-09-22,DE,15-34,COVID-19,389,234,280,326,382,445,507,582
testteam2-testmodel2,hosp,2021-09-22,DE,35-59,COVID-19,824,500,596,692,810,941,1071,1228
testteam2-testmodel2,hosp,2021-09-22,DE,60-79,COVID-19,639,387,462,537,629,731,831,953
testteam2-testmodel2,hosp,2021-09-22,DE,80+,COVID-19,437,263,315,366,430,500,569,654
testteam2-testmodel2,hosp,2021-09-23,DE,00+,COVID-19,2363,1440,1714,1987,2324,2696,3064,3511
testteam2-testmodel2,hosp,2021-09-23,DE,00-04,COVID-19,69,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-23,DE,05-14,COVID-19,54,29,36,44,52,62,72,84
testteam2-testmodel2,hosp,2021-09-23,DE,15-34,COVID-19,379,227,272,317,372,433,493,566
testteam2-testmodel2,hosp,2021-09-23,DE,35-59,COVID-19,782,474,565,656,769,893,1015,1165
testteam2-testmodel2,hosp,2021-09-23,DE,60-79,COVID-19,642,388,464,539,631,734,835,958
testteam2-testmodel2,hosp,2021-09-23,DE,80+,COVID-19,420,253,302,352,413,480,547,628
testteam2-testmodel2,hosp,2021-09-24,DE,00+,COVID-19,2362,1439,1713,1986,2323,2695,3062,3509
testteam2-testmodel2,hosp,2021-09-24,DE,00-04,COVID-19,71,40,49,58,70,82,95,110
testteam2-testmodel2,hosp,2021-09-24,DE,05-14,COVID-19,56,31,38,46,55,66,76,88
testteam2-testmodel2,hosp,2021-09-24,DE,15-34,COVID-19,383,230,276,321,377,439,499,574
testteam2-testmodel2,hosp,2021-09-24,DE,35-59,COVID-19,784,475,566,658,770,895,1018,1167
testteam2-testmodel2,hosp,2021-09-24,DE,60-79,COVID-19,618,374,446,519,608,707,804,922
testteam2-testmodel2,hosp,2021-09-24,DE,80+,COVID-19,432,260,311,362,424,493,562,645
