model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-09-19,DE,80+,COVID-19,519.0,313.0,374.0,435.0,510.0,593.0,675.0,775.0
testteam-testmodel,hosp,2021-09-20,DE,00+,COVID-19,2632.0,1604.0,1909.0,2213.0,2588.0,3003.0,3411.0,3909.0
testteam-testmodel,hosp,2021-09-20,DE,00-04,COVID-19,77.0,43.0,53.0,63.0,75.0,89.0,102.0,119.0
testteam-testmodel,hosp,2021-09-20,DE,05-14,COVID-19,53.0,29.0,36.0,43.0,51.0,61.0,71.0,82.0
testteam-testmodel,hosp,2021-09-20,DE,15-34,COVID-19,446.0,268.0,321.0,373.0,438.0,510.0,580.0,666.0
testteam-testmodel,hosp,2021-09-20,DE,35-59,COVID-19,948.0,575.0,686.0,796.0,932.0,1083.0,1231.0,1412.0
testteam-testmodel,hosp,2021-09-20,DE,60-79,COVID-19,623.0,377.0,450.0,523.0,612.0,712.0,810.0,929.0
testteam-testmodel,hosp,2021-09-20,DE,80+,COVID-19,516.0,311.0,372.0,433.0,507.0,590.0,671.0,770.0
testteam-testmodel,hosp,2021-09-21,DE,00+,COVID-19,2562.0,1561.0,1858.0,2154.0,2519.0,2923.0,3321.0,3806.0
testteam-testmodel,hosp,2021-09-21,DE,00-04,COVID-19,74.0,41.0,51.0,61.0,72.0,86.0,98.0,114.0
testteam-testmodel,hosp,2021-09-21,DE,05-14,COVID-19,51.0,28.0,35.0,42.0,50.0,60.0,69.0,81.0
testteam-testmodel,hosp,2021-09-21,DE,15-34,COVID-19,434.0,262.0,313.0,364.0,427.0,497.0,566.0,649.0
testteam-testmodel,hosp,2021-09-21,DE,35-59,COVID-19,885.0,537.0,640.0,743.0,870.0,1011.0,1149.0,1318.0
testteam-testmodel,hosp,2021-09-21,DE,60-79,COVID-19,641.0,388.0,463.0,538.0,630.0,732.0,833.0,956.0
testteam-testmodel,hosp,2021-09-21,DE,80+,COVID-19,506.0,305.0,365.0,424.0,497.0,578.0,658.0,755.0
testteam-testmodel,hosp,2021-09-22,DE,00+,COVID-19,2494.0,1520.0,1809.0,2098.0,2453.0,2846.0,3234.0,3706.0
testteam-testmodel,hosp,2021-09-22,DE,00-04,COVID-19,70.0,39.0,48.0,57.0,68.0,81.0,93.0,108.0
testteam-testmodel,hosp,2021-09-22,DE,05-14,COVID-19,57.0,31.0,39.0,46.0,55.0,66.0,76.0,88.0
testteam-testmodel,hosp,2021-09-22,DE,15-34,COVID-19,413.0,249.0,297.0,346.0,406.0,473.0,538.0,618.0
testteam-testmodel,hosp,2021-09-22,DE,35-59,COVID-19,858.0,520.0,620.0,720.0,843.0,980.0,1114.0,1277.0
testteam-testmodel,hosp,2021-09-22,DE,60-79,COVID-19,666.0,403.0,481.0,559.0,655.0,761.0,865.0,993.0
testteam-testmodel,hosp,2021-09-22,DE,80+,COVID-19,459.0,277.0,331.0,385.0,452.0,525.0,598.0,686.0
testteam-testmodel,hosp,2021-09-23,DE,00+,COVID-19,2428.0,1479.0,1761.0,2041.0,2387.0,2770.0,3147.0,3607.0
testteam-testmodel,hosp,2021-09-23,DE,00-04,COVID-19,72.0,40.0,50.0,59.0,70.0,83.0,96.0,111.0
testteam-testmodel,hosp,2021-09-23,DE,05-14,COVID-19,58.0,32.0,39.0,47.0,56.0,67.0,77.0,90.0
testteam-testmodel,hosp,2021-09-23,DE,15-34,COVID-19,402.0,242.0,289.0,337.0,395.0,460.0,524.0,601.0
testteam-testmodel,hosp,2021-09-23,DE,35-59,COVID-19,813.0,493.0,588.0,683.0,800.0,929.0,1056.0,1212.0
testteam-testmodel,hosp,2021-09-23,DE,60-79,COVID-19,669.0,405.0,483.0,561.0,658.0,764.0,869.0,997.0
testteam-testmodel,hosp,2021-09-23,DE,80+,COVID-19,441.0,266.0,318.0,370.0,434.0,505.0,574.0,659.0
testteam-testmodel,hosp,2021-09-24,DE,00+,COVID-19,2427.0,1478.0,1760.0,2041.0,2386.0,2769.0,3146.0,3605.0
testteam-testmodel,hosp,2021-09-24,DE,00-04,COVID-19,74.0,41.0,51.0,61.0,72.0,86.0,98.0,114.0
testteam-testmodel,hosp,2021-09-24,DE,05-14,COVID-19,61.0,33.0,41.0,50.0,59.0,70.0,81.0,94.0
testteam-testmodel,hosp,2021-09-24,DE,15-34,COVID-19,407.0,245.0,293.0,341.0,400.0,466.0,530.0,609.0
testteam-testmodel,hosp,2021-09-24,DE,35-59,COVID-19,815.0,494.0,590.0,685.0,802.0,931.0,1059.0,1215.0
testteam-testmodel,hosp,2021-09-24,DE,60-79,COVID-19,644.0,389.0,465.0,540.0,633.0,736.0,837.0,960.0
testteam-testmodel,hosp,2021-09-24,DE,80+,COVID-19,453.0,273.0,327.0,380.0,446.0,518.0,590.0,677.0
testteam-testmodel,hosp,2021-09-25,DE,00+,COVID-19,2401.0,1463.0,1741.0,2019.0,2361.0,2739.0,3112.0,3567.0
testteam-testmodel,hosp,2021-09-25,DE,00-04,COVID-19,76.0,43.0,53.0,62.0,74.0,88.0,101.0,117.0
testteam-testmodel,hosp,2021-09-25,DE,05-14,COVID-19,56.0,30.0,38.0,45.0,54.0,65.0,75.0,87.0
testteam-testmodel,hosp,2021-09-25,DE,15-34,COVID-19,398.0,239.0,286.0,334.0,391.0,455.0,519.0,595.0
testteam-testmodel,hosp,2021-09-25,DE,35-59,COVID-19,830.0,503.0,600.0,697.0,816.0,947.0,1077.0,1236.0
testteam-testmodel,hosp,2021-09-25,DE,60-79,COVID-19,628.0,380.0,453.0,527.0,617.0,718.0,816.0,936.0
testteam-testmodel,hosp,2021-09-25,DE,80+,COVID-19,441.0,266.0,318.0,370.0,434.0,505.0,574.0,659.0
testteam-testmodel,hosp,2021-09-26,DE,00+,COVID-19,2368.0,1443.0,1717.0,1991.0,2329.0,2702.0,3070.0,3518.0
testteam-testmodel,hosp,2021-09-26,DE,00-04,COVID-19,74.0,41.0,51.0,61.0,72.0,86.0,98.0,114.0
testteam-testmodel,hosp,2021-09-26,DE,05-14,COVID-19,54.0,29.0,36.0,44.0,52.0,62.0,72.0,84.0
testteam-testmodel,hosp,2021-09-26,DE,15-34,COVID-19,388.0,233.0,279.0,325.0,381.0,444.0,506.0,581.0
testteam-testmodel,hosp,2021-09-26,DE,35-59,COVID-19,797.0,483.0,576.0,669.0,784.0,911.0,1036.0,1188.0
testteam-testmodel,hosp,2021-09-26,DE,60-79,COVID-19,627.0,379.0,453.0,526.0,616.0,716.0,815.0,935.0
testteam-testmodel,hosp,2021-09-26,DE,80+,COVID-19,455.0,274.0,328.0,382.0,448.0,521.0,593.0,680.0
testteam-testmodel,hosp,2021-09-27,DE,00+,COVID-19,2369.0,1443.0,1718.0,1992.0,2330.0,2703.0,3071.0,3520.0
testteam-testmodel,hosp,2021-09-27,DE,00-04,COVID-19,73.0,41.0,50.0,60.0,71.0,84.0,97.0,113.0
testteam-testmodel,hosp,2021-09-27,DE,05-14,COVID-19,57.0,31.0,39.0,46.0,55.0,66.0,76.0,88.0
testteam-testmodel,hosp,2021-09-27,DE,15-34,COVID-19,385.0,231.0,277.0,322.0,379.0,441.0,502.0,576.0
testteam-testmodel,hosp,2021-09-27,DE,35-59,COVID-19,793.0,481.0,573.0,666.0,780.0,906.0,1030.0,1182.0
testteam-testmodel,hosp,2021-09-27,DE,60-79,COVID-19,630.0,381.0,455.0,529.0,619.0,720.0,819.0,939.0
testteam-testmodel,hosp,2021-09-27,DE,80+,COVID-19,458.0,276.0,330.0,384.0,451.0,524.0,597.0,685.0
testteam-testmodel,hosp,2021-09-28,DE,00+,COVID-19,2388.0,1455.0,1732.0,2008.0,2348.0,2725.0,3096.0,3548.0
testteam-testmodel,hosp,2021-09-28,DE,00-04,COVID-19,70.0,39.0,48.0,57.0,68.0,81.0,93.0,108.0
testteam-testmodel,hosp,2021-09-28,DE,05-14,COVID-19,58.0,32.0,39.0,47.0,56.0,67.0,77.0,90.0
testteam-testmodel,hosp,2021-09-28,DE,15-34,COVID-19,381.0,229.0,274.0,319.0,375.0,436.0,496.0,570.0
testteam-testmodel,hosp,2021-09-28,DE,35-59,COVID-19,798.0,484.0,577.0,670.0,785.0,912.0,1037.0,1189.0
testteam-testmodel,hosp,2021-09-28,DE,60-79,COVID-19,625.0,378.0,451.0,524.0,614.0,714.0,812.0,932.0
testteam-testmodel,hosp,2021-09-28,DE,80+,COVID-19,484.0,292.0,349.0,405.0,476.0,553.0,629.0,722.0
testteam-testmodel,hosp,2021-09-29,DE,00+,COVID-19,2461.0,1499.0,1784.0,2069.0,2420.0,2808.0,3190.0,3655.0
testteam-testmodel,hosp,2021-09-29,DE,00-04,COVID-19,75.0,42.0,52.0,62.0,73.0,87.0,100.0,116.0
testteam-testmodel,hosp,2021-09-29,DE,05-14,COVID-19,57.0,31.0,39.0,46.0,55.0,66.0,76.0,88.0
testteam-testmodel,hosp,2021-09-29,DE,15-34,COVID-19,401.0,241.0,289.0,336.0,394.0,459.0,523.0,600.0
testteam-testmodel,hosp,2021-09-29,DE,35-59,COVID-19,811.0,492.0,587.0,681.0,798.0,927.0,1054.0,1209.0
testteam-testmodel,hosp,2021-09-29,DE,60-79,COVID-19,623.0,377.0,450.0,523.0,612.0,712.0,810.0,929.0
testteam-testmodel,hosp,2021-09-29,DE,80+,COVID-19,522.0,315.0,377.0,438.0,513.0,597.0,679.0,779.0
testteam-testmodel,hosp,2021-09-30,DE,00+,COVID-19,2487.0,1515.0,1803.0,2091.0,2445.0,2837.0,3223.0,3694.0
testteam-testmodel,hosp,2021-09-30,DE,00-04,COVID-19,74.0,41.0,51.0,61.0,72.0,86.0,98.0,114.0
testteam-testmodel,hosp,2021-09-30,DE,05-14,COVID-19,56.0,30.0,38.0,45.0,54.0,65.0,75.0,87.0
testteam-testmodel,hosp,2021-09-30,DE,15-34,COVID-19,399.0,240.0,287.0,334.0,392.0,457.0,520.0,597.0
testteam-testmodel,hosp,2021-09-30,DE,35-59,COVID-19,830.0,503.0,600.0,697.0,816.0,947.0,1077.0,1236.0
testteam-testmodel,hosp,2021-09-30,DE,60-79,COVID-19,607.0,367.0,438.0,509.0,597.0,694.0,789.0,905.0
testteam-testmodel,hosp,2021-09-30,DE,80+,COVID-19,551.0,332.0,397.0,462.0,541.0,629.0,716.0,821.0
testteam-testmodel,hosp,2021-10-01,DE,00+,COVID-19,2414.0,1471.0,1750.0,2030.0,2374.0,2754.0,3129.0,3586.0
testteam-testmodel,hosp,2021-10-01,DE,00-04,COVID-19,68.0,38.0,47.0,55.0,66.0,79.0,90.0,105.0
testteam-testmodel,hosp,2021-10-01,DE,05-14,COVID-19,51.0,28.0,35.0,42.0,50.0,60.0,69.0,81.0
testteam-testmodel,hosp,2021-10-01,DE,15-34,COVID-19,378.0,227.0,272.0,317.0,372.0,432.0,492.0,566.0
testteam-testmodel,hosp,2021-10-01,DE,35-59,COVID-19,781.0,473.0,565.0,656.0,768.0,892.0,1015.0,1164.0
testteam-testmodel,hosp,2021-10-01,DE,60-79,COVID-19,610.0,369.0,440.0,512.0,600.0,697.0,793.0,910.0
testteam-testmodel,hosp,2021-10-01,DE,80+,COVID-19,554.0,334.0,399.0,464.0,544.0,633.0,720.0,826.0
testteam-testmodel,hosp,2021-10-02,DE,00+,COVID-19,2393.0,1458.0,1735.0,2012.0,2353.0,2730.0,3102.0,3555.0
testteam-testmodel,hosp,2021-10-02,DE,00-04,COVID-19,66.0,37.0,45.0,54.0,64.0,76.0,88.0,102.0
testteam-testmodel,hosp,2021-10-02,DE,05-14,COVID-19,57.0,31.0,39.0,46.0,55.0,66.0,76.0,88.0
testteam-testmodel,hosp,2021-10-02,DE,15-34,COVID-19,362.0,217.0,260.0,303.0,356.0,414.0,472.0,542.0
testteam-testmodel,hosp,2021-10-02,DE,35-59,COVID-19,769.0,466.0,556.0,646.0,756.0,879.0,999.0,1146.0
testteam-testmodel,hosp,2021-10-02,DE,60-79,COVID-19,601.0,363.0,434.0,504.0,591.0,687.0,781.0,896.0
testteam-testmodel,hosp,2021-10-02,DE,80+,COVID-19,567.0,342.0,409.0,475.0,557.0,648.0,737.0,846.0
testteam-testmodel,hosp,2021-10-03,DE,00+,COVID-19,2386.0,1454.0,1730.0,2006.0,2346.0,2722.0,3093.0,3545.0
testteam-testmodel,hosp,2021-10-03,DE,00-04,COVID-19,66.0,37.0,45.0,54.0,64.0,76.0,88.0,102.0
testteam-testmodel,hosp,2021-10-03,DE,05-14,COVID-19,56.0,30.0,38.0,45.0,54.0,65.0,75.0,87.0
testteam-testmodel,hosp,2021-10-03,DE,15-34,COVID-19,371.0,223.0,267.0,311.0,365.0,424.0,483.0,555.0
testteam-testmodel,hosp,2021-10-03,DE,35-59,COVID-19,746.0,452.0,539.0,626.0,733.0,852.0,969.0,1112.0
testteam-testmodel,hosp,2021-10-03,DE,60-79,COVID-19,614.0,371.0,443.0,515.0,604.0,702.0,798.0,916.0
testteam-testmodel,hosp,2021-10-03,DE,80+,COVID-19,562.0,339.0,405.0,471.0,552.0,642.0,730.0,838.0
testteam-testmodel,hosp,2021-10-04,DE,00+,COVID-19,2375.0,1447.0,1722.0,1997.0,2335.0,2710.0,3079.0,3528.0
testteam-testmodel,hosp,2021-10-04,DE,00-04,COVID-19,66.0,37.0,45.0,54.0,64.0,76.0,88.0,102.0
testteam-testmodel,hosp,2021-10-04,DE,05-14,COVID-19,54.0,29.0,36.0,44.0,52.0,62.0,72.0,84.0
testteam-testmodel,hosp,2021-10-04,DE,15-34,COVID-19,370.0,222.0,266.0,310.0,364.0,423.0,482.0,554.0
testteam-testmodel,hosp,2021-10-04,DE,35-59,COVID-19,748.0,453.0,541.0,628.0,735.0,854.0,972.0,1115.0
testteam-testmodel,hosp,2021-10-04,DE,60-79,COVID-19,610.0,369.0,440.0,512.0,600.0,697.0,793.0,910.0
testteam-testmodel,hosp,2021-10-04,DE,80+,COVID-19,556.0,336.0,401.0,466.0,546.0,635.0,722.0,829.0
testteam-testmodel,hosp,2021-10-05,DE,00+,COVID-19,2327.0,1418.0,1688.0,1957.0,2288.0,2655.0,3017.0,3458.0
testteam-testmodel,hosp,2021-10-05,DE,00-04,COVID-19,71.0,40.0,49.0,58.0,69.0,82.0,94.0,110.0
testteam-testmodel,hosp,2021-10-05,DE,05-14,COVID-19,46.0,25.0,31.0,38.0,46.0,54.0,63.0,73.0
testteam-testmodel,hosp,2021-10-05,DE,15-34,COVID-19,355.0,213.0,255.0,297.0,349.0,406.0,462.0,531.0
testteam-testmodel,hosp,2021-10-05,DE,35-59,COVID-19,737.0,446.0,533.0,619.0,725.0,842.0,957.0,1098.0
testteam-testmodel,hosp,2021-10-05,DE,60-79,COVID-19,611.0,369.0,441.0,513.0,601.0,698.0,794.0,911.0
testteam-testmodel,hosp,2021-10-05,DE,80+,COVID-19,534.0,323.0,385.0,448.0,525.0,611.0,695.0,797.0
testteam-testmodel,hosp,2021-10-06,DE,00+,COVID-19,2211.0,1347.0,1603.0,1859.0,2174.0,2523.0,2866.0,3285.0
testteam-testmodel,hosp,2021-10-06,DE,00-04,COVID-19,61.0,33.0,41.0,49.0,59.0,70.0,81.0,94.0
testteam-testmodel,hosp,2021-10-06,DE,05-14,COVID-19,44.0,24.0,30.0,36.0,44.0,52.0,60.0,70.0
testteam-testmodel,hosp,2021-10-06,DE,15-34,COVID-19,305.0,183.0,219.0,255.0,300.0,350.0,398.0,458.0
testteam-testmodel,hosp,2021-10-06,DE,35-59,COVID-19,693.0,419.0,500.0,581.0,681.0,791.0,900.0,1032.0
testteam-testmodel,hosp,2021-10-06,DE,60-79,COVID-19,603.0,364.0,435.0,506.0,593.0,689.0,784.0,899.0
testteam-testmodel,hosp,2021-10-06,DE,80+,COVID-19,530.0,320.0,382.0,445.0,521.0,606.0,690.0,791.0
testteam-testmodel,hosp,2021-10-07,DE,00+,COVID-19,2186.0,1331.0,1585.0,1838.0,2150.0,2494.0,2834.0,3248.0
testteam-testmodel,hosp,2021-10-07,DE,00-04,COVID-19,55.0,30.0,38.0,45.0,54.0,64.0,74.0,87.0
testteam-testmodel,hosp,2021-10-07,DE,05-14,COVID-19,41.0,22.0,28.0,33.0,41.0,48.0,56.0,66.0
testteam-testmodel,hosp,2021-10-07,DE,15-34,COVID-19,295.0,177.0,212.0,247.0,290.0,338.0,385.0,443.0
testteam-testmodel,hosp,2021-10-07,DE,35-59,COVID-19,662.0,401.0,478.0,556.0,651.0,757.0,861.0,988.0
testteam-testmodel,hosp,2021-10-07,DE,60-79,COVID-19,622.0,376.0,449.0,522.0,611.0,711.0,808.0,928.0
testteam-testmodel,hosp,2021-10-07,DE,80+,COVID-19,534.0,323.0,385.0,448.0,525.0,611.0,695.0,797.0
testteam-testmodel,hosp,2021-10-08,DE,00+,COVID-19,2214.0,1348.0,1605.0,1861.0,2177.0,2526.0,2870.0,3289.0
testteam-testmodel,hosp,2021-10-08,DE,00-04,COVID-19,49.0,27.0,33.0,40.0,48.0,57.0,66.0,78.0
testteam-testmodel,hosp,2021-10-08,DE,05-14,COVID-19,41.0,22.0,28.0,33.0,41.0,48.0,56.0,66.0
testteam-testmodel,hosp,2021-10-08,DE,15-34,COVID-19,282.0,169.0,202.0,236.0,277.0,323.0,368.0,423.0
testteam-testmodel,hosp,2021-10-08,DE,35-59,COVID-19,664.0,402.0,480.0,558.0,653.0,759.0,864.0,991.0
testteam-testmodel,hosp,2021-10-08,DE,60-79,COVID-19,654.0,396.0,472.0,549.0,643.0,747.0,850.0,975.0
testteam-testmodel,hosp,2021-10-08,DE,80+,COVID-19,547.0,331.0,395.0,459.0,538.0,626.0,712.0,817.0
testteam-testmodel,hosp,2021-10-09,DE,00+,COVID-19,2252.0,1372.0,1633.0,1893.0,2214.0,2569.0,2919.0,3345.0
testteam-testmodel,hosp,2021-10-09,DE,00-04,COVID-19,44.0,23.0,30.0,36.0,43.0,52.0,60.0,70.0
testteam-testmodel,hosp,2021-10-09,DE,05-14,COVID-19,43.0,23.0,29.0,35.0,43.0,51.0,59.0,69.0
testteam-testmodel,hosp,2021-10-09,DE,15-34,COVID-19,290.0,174.0,208.0,243.0,285.0,332.0,379.0,435.0
testteam-testmodel,hosp,2021-10-09,DE,35-59,COVID-19,654.0,396.0,473.0,549.0,643.0,748.0,850.0,976.0
testteam-testmodel,hosp,2021-10-09,DE,60-79,COVID-19,693.0,419.0,500.0,581.0,681.0,792.0,900.0,1033.0
testteam-testmodel,hosp,2021-10-09,DE,80+,COVID-19,552.0,333.0,398.0,463.0,542.0,630.0,717.0,823.0
testteam-testmodel,hosp,2021-10-10,DE,00+,COVID-19,2264.0,1379.0,1641.0,1903.0,2226.0,2583.0,2935.0,3363.0
testteam-testmodel,hosp,2021-10-10,DE,00-04,COVID-19,48.0,26.0,33.0,39.0,47.0,56.0,65.0,76.0
testteam-testmodel,hosp,2021-10-10,DE,05-14,COVID-19,43.0,23.0,29.0,35.0,43.0,51.0,59.0,69.0
testteam-testmodel,hosp,2021-10-10,DE,15-34,COVID-19,280.0,167.0,201.0,234.0,275.0,321.0,366.0,421.0
testteam-testmodel,hosp,2021-10-10,DE,35-59,COVID-19,674.0,408.0,486.0,565.0,662.0,769.0,875.0,1004.0
testteam-testmodel,hosp,2021-10-10,DE,60-79,COVID-19,687.0,416.0,496.0,576.0,675.0,785.0,892.0,1024.0
testteam-testmodel,hosp,2021-10-10,DE,80+,COVID-19,557.0,336.0,402.0,467.0,547.0,636.0,724.0,831.0
testteam-testmodel,hosp,2021-10-11,DE,00+,COVID-19,2278.0,1387.0,1651.0,1915.0,2240.0,2599.0,2953.0,3384.0
testteam-testmodel,hosp,2021-10-11,DE,00-04,COVID-19,48.0,26.0,33.0,39.0,47.0,56.0,65.0,76.0
testteam-testmodel,hosp,2021-10-11,DE,05-14,COVID-19,42.0,22.0,28.0,34.0,42.0,50.0,58.0,67.0
testteam-testmodel,hosp,2021-10-11,DE,15-34,COVID-19,273.0,163.0,196.0,228.0,268.0,313.0,357.0,410.0
testteam-testmodel,hosp,2021-10-11,DE,35-59,COVID-19,665.0,403.0,481.0,558.0,654.0,760.0,865.0,992.0
testteam-testmodel,hosp,2021-10-11,DE,60-79,COVID-19,700.0,424.0,506.0,587.0,688.0,799.0,909.0,1043.0
testteam-testmodel,hosp,2021-10-11,DE,80+,COVID-19,574.0,347.0,414.0,481.0,564.0,656.0,746.0,856.0
testteam-testmodel,hosp,2021-10-12,DE,00+,COVID-19,2326.0,1417.0,1687.0,1956.0,2288.0,2654.0,3016.0,3456.0
testteam-testmodel,hosp,2021-10-12,DE,00-04,COVID-19,43.0,23.0,29.0,35.0,42.0,50.0,58.0,68.0
testteam-testmodel,hosp,2021-10-12,DE,05-14,COVID-19,46.0,25.0,31.0,38.0,46.0,54.0,63.0,73.0
testteam-testmodel,hosp,2021-10-12,DE,15-34,COVID-19,292.0,175.0,210.0,244.0,287.0,335.0,382.0,438.0
testteam-testmodel,hosp,2021-10-12,DE,35-59,COVID-19,664.0,402.0,480.0,558.0,653.0,759.0,864.0,991.0
testteam-testmodel,hosp,2021-10-12,DE,60-79,COVID-19,701.0,424.0,506.0,588.0,689.0,801.0,911.0,1045.0
testteam-testmodel,hosp,2021-10-12,DE,80+,COVID-19,605.0,366.0,437.0,508.0,595.0,692.0,787.0,903.0
testteam-testmodel,hosp,2021-10-13,DE,00+,COVID-19,2336.0,1423.0,1694.0,1964.0,2297.0,2666.0,3029.0,3471.0
testteam-testmodel,hosp,2021-10-13,DE,00-04,COVID-19,50.0,27.0,34.0,41.0,49.0,59.0,68.0,79.0
testteam-testmodel,hosp,2021-10-13,DE,05-14,COVID-19,46.0,25.0,31.0,38.0,46.0,54.0,63.0,73.0
testteam-testmodel,hosp,2021-10-13,DE,15-34,COVID-19,298.0,178.0,214.0,250.0,293.0,342.0,389.0,447.0
testteam-testmodel,hosp,2021-10-13,DE,35-59,COVID-19,653.0,395.0,472.0,548.0,642.0,747.0,849.0,974.0
testteam-testmodel,hosp,2021-10-13,DE,60-79,COVID-19,720.0,436.0,520.0,604.0,708.0,822.0,935.0,1073.0
testteam-testmodel,hosp,2021-10-13,DE,80+,COVID-19,594.0,359.0,429.0,498.0,584.0,679.0,772.0,886.0
testteam-testmodel,hosp,2021-10-14,DE,00+,COVID-19,2288.0,1393.0,1659.0,1923.0,2249.0,2610.0,2966.0,3398.0
testteam-testmodel,hosp,2021-10-14,DE,00-04,COVID-19,48.0,26.0,33.0,39.0,47.0,56.0,65.0,76.0
testteam-testmodel,hosp,2021-10-14,DE,05-14,COVID-19,48.0,26.0,33.0,39.0,47.0,57.0,65.0,76.0
testteam-testmodel,hosp,2021-10-14,DE,15-34,COVID-19,301.0,180.0,216.0,252.0,296.0,345.0,393.0,452.0
testteam-testmodel,hosp,2021-10-14,DE,35-59,COVID-19,639.0,387.0,462.0,536.0,629.0,730.0,831.0,953.0
testteam-testmodel,hosp,2021-10-14,DE,60-79,COVID-19,698.0,422.0,504.0,586.0,686.0,797.0,907.0,1040.0
testteam-testmodel,hosp,2021-10-14,DE,80+,COVID-19,578.0,349.0,417.0,485.0,568.0,660.0,751.0,862.0
testteam-testmodel,hosp,2021-10-15,DE,00+,COVID-19,2246.0,1368.0,1628.0,1888.0,2208.0,2562.0,2911.0,3336.0
testteam-testmodel,hosp,2021-10-15,DE,00-04,COVID-19,51.0,28.0,35.0,42.0,50.0,60.0,69.0,81.0
testteam-testmodel,hosp,2021-10-15,DE,05-14,COVID-19,46.0,25.0,31.0,38.0,46.0,54.0,63.0,73.0
