model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-09-07,DE,05-14,COVID-19,77,44,54,63,76,89,103,119
testteam-testmodel,hosp,2021-09-07,DE,15-34,COVID-19,626,379,452,525,616,716,814,934
testteam-testmodel,hosp,2021-09-07,DE,35-59,COVID-19,1267,770,918,1065,1246,1446,1644,1885
testteam-testmodel,hosp,2021-09-07,DE,60-79,COVID-19,703,425,508,590,691,803,913,1047
testteam-testmodel,hosp,2021-09-07,DE,80+,COVID-19,489,295,352,410,480,559,636,730
testteam-testmodel,hosp,2021-09-08,DE,00+,COVID-19,3228,1968,2342,2715,3174,3683,4184,4794
testteam-testmodel,hosp,2021-09-08,DE,00-04,COVID-19,92,53,64,76,90,106,122,141
testteam-testmodel,hosp,2021-09-08,DE,05-14,COVID-19,85,48,59,70,84,99,113,131
testteam-testmodel,hosp,2021-09-08,DE,15-34,COVID-19,628,380,454,527,618,718,817,937
testteam-testmodel,hosp,2021-09-08,DE,35-59,COVID-19,1219,741,882,1024,1198,1391,1581,1813
testteam-testmodel,hosp,2021-09-08,DE,60-79,COVID-19,738,447,533,619,725,843,958,1099
testteam-testmodel,hosp,2021-09-08,DE,80+,COVID-19,492,297,354,412,483,562,640,734
testteam-testmodel,hosp,2021-09-09,DE,00+,COVID-19,3241,1976,2351,2726,3187,3698,4201,4814
testteam-testmodel,hosp,2021-09-09,DE,00-04,COVID-19,97,56,68,80,95,112,129,149
testteam-testmodel,hosp,2021-09-09,DE,05-14,COVID-19,85,48,59,70,84,99,113,131
testteam-testmodel,hosp,2021-09-09,DE,15-34,COVID-19,608,368,439,510,598,695,791,907
testteam-testmodel,hosp,2021-09-09,DE,35-59,COVID-19,1215,738,879,1021,1194,1387,1576,1807
testteam-testmodel,hosp,2021-09-09,DE,60-79,COVID-19,766,464,554,643,753,875,995,1142
testteam-testmodel,hosp,2021-09-09,DE,80+,COVID-19,495,298,357,415,487,566,644,739
testteam-testmodel,hosp,2021-09-10,DE,00+,COVID-19,3265,1991,2369,2746,3211,3725,4232,4849
testteam-testmodel,hosp,2021-09-10,DE,00-04,COVID-19,100,58,70,83,98,116,133,153
testteam-testmodel,hosp,2021-09-10,DE,05-14,COVID-19,80,45,56,66,79,93,107,124
testteam-testmodel,hosp,2021-09-10,DE,15-34,COVID-19,582,352,420,488,572,665,756,868
testteam-testmodel,hosp,2021-09-10,DE,35-59,COVID-19,1221,742,884,1026,1200,1394,1584,1816
testteam-testmodel,hosp,2021-09-10,DE,60-79,COVID-19,780,472,564,655,767,891,1013,1161
testteam-testmodel,hosp,2021-09-10,DE,80+,COVID-19,528,319,381,443,519,603,687,788
testteam-testmodel,hosp,2021-09-11,DE,00+,COVID-19,3260,1987,2365,2742,3206,3719,4225,4841
testteam-testmodel,hosp,2021-09-11,DE,00-04,COVID-19,100,58,70,83,98,116,133,153
testteam-testmodel,hosp,2021-09-11,DE,05-14,COVID-19,84,48,59,69,83,97,112,130
testteam-testmodel,hosp,2021-09-11,DE,15-34,COVID-19,567,342,409,476,557,648,737,846
testteam-testmodel,hosp,2021-09-11,DE,35-59,COVID-19,1220,741,883,1025,1199,1392,1583,1814
testteam-testmodel,hosp,2021-09-11,DE,60-79,COVID-19,774,469,559,649,760,884,1005,1152
testteam-testmodel,hosp,2021-09-11,DE,80+,COVID-19,542,327,391,454,532,619,704,808
testteam-testmodel,hosp,2021-09-12,DE,00+,COVID-19,3219,1962,2335,2707,3165,3672,4172,4780
testteam-testmodel,hosp,2021-09-12,DE,00-04,COVID-19,101,58,71,84,99,117,134,155
testteam-testmodel,hosp,2021-09-12,DE,05-14,COVID-19,81,46,56,67,80,94,108,125
testteam-testmodel,hosp,2021-09-12,DE,15-34,COVID-19,563,340,406,472,553,643,732,840
testteam-testmodel,hosp,2021-09-12,DE,35-59,COVID-19,1175,714,851,988,1156,1342,1525,1749
testteam-testmodel,hosp,2021-09-12,DE,60-79,COVID-19,768,465,555,645,755,878,998,1145
testteam-testmodel,hosp,2021-09-12,DE,80+,COVID-19,557,336,401,467,547,636,724,830
testteam-testmodel,hosp,2021-09-13,DE,00+,COVID-19,3207,1955,2327,2697,3154,3659,4157,4763
testteam-testmodel,hosp,2021-09-13,DE,00-04,COVID-19,98,56,69,81,96,113,130,150
testteam-testmodel,hosp,2021-09-13,DE,05-14,COVID-19,81,46,56,67,80,94,108,125
testteam-testmodel,hosp,2021-09-13,DE,15-34,COVID-19,569,344,411,477,559,650,740,849
testteam-testmodel,hosp,2021-09-13,DE,35-59,COVID-19,1155,702,836,970,1136,1318,1499,1718
testteam-testmodel,hosp,2021-09-13,DE,60-79,COVID-19,772,468,558,648,759,882,1003,1151
testteam-testmodel,hosp,2021-09-13,DE,80+,COVID-19,559,337,403,469,549,638,726,834
testteam-testmodel,hosp,2021-09-14,DE,00+,COVID-19,3182,1940,2308,2676,3129,3630,4124,4725
testteam-testmodel,hosp,2021-09-14,DE,00-04,COVID-19,91,52,63,75,89,105,121,140
testteam-testmodel,hosp,2021-09-14,DE,05-14,COVID-19,68,38,47,56,67,79,91,106
testteam-testmodel,hosp,2021-09-14,DE,15-34,COVID-19,556,336,401,467,547,636,724,830
testteam-testmodel,hosp,2021-09-14,DE,35-59,COVID-19,1154,701,835,969,1134,1317,1497,1717
testteam-testmodel,hosp,2021-09-14,DE,60-79,COVID-19,772,468,558,648,759,882,1003,1151
testteam-testmodel,hosp,2021-09-14,DE,80+,COVID-19,567,343,409,476,558,648,737,846
testteam-testmodel,hosp,2021-09-15,DE,00+,COVID-19,3077,1875,2232,2587,3025,3510,3987,4569
testteam-testmodel,hosp,2021-09-15,DE,00-04,COVID-19,88,50,61,72,86,102,117,135
testteam-testmodel,hosp,2021-09-15,DE,05-14,COVID-19,59,32,40,48,58,68,79,92
testteam-testmodel,hosp,2021-09-15,DE,15-34,COVID-19,532,321,384,446,523,608,692,794
testteam-testmodel,hosp,2021-09-15,DE,35-59,COVID-19,1128,685,817,948,1109,1288,1464,1678
testteam-testmodel,hosp,2021-09-15,DE,60-79,COVID-19,708,429,511,594,696,809,920,1055
testteam-testmodel,hosp,2021-09-15,DE,80+,COVID-19,589,356,425,494,579,674,766,879
testteam-testmodel,hosp,2021-09-16,DE,00+,COVID-19,3013,1836,2185,2534,2962,3437,3905,4474
testteam-testmodel,hosp,2021-09-16,DE,00-04,COVID-19,80,45,55,65,78,92,106,123
testteam-testmodel,hosp,2021-09-16,DE,05-14,COVID-19,58,32,40,47,57,67,78,90
testteam-testmodel,hosp,2021-09-16,DE,15-34,COVID-19,515,311,371,432,506,589,670,769
testteam-testmodel,hosp,2021-09-16,DE,35-59,COVID-19,1096,666,793,921,1078,1251,1423,1631
testteam-testmodel,hosp,2021-09-16,DE,60-79,COVID-19,690,418,499,579,679,789,897,1029
testteam-testmodel,hosp,2021-09-16,DE,80+,COVID-19,600,363,433,503,590,686,780,895
testteam-testmodel,hosp,2021-09-17,DE,00+,COVID-19,2906,1771,2107,2443,2857,3315,3766,4315
testteam-testmodel,hosp,2021-09-17,DE,00-04,COVID-19,80,45,55,65,78,92,106,123
testteam-testmodel,hosp,2021-09-17,DE,05-14,COVID-19,55,30,37,45,54,64,74,86
testteam-testmodel,hosp,2021-09-17,DE,15-34,COVID-19,489,295,352,410,480,559,636,730
testteam-testmodel,hosp,2021-09-17,DE,35-59,COVID-19,1064,646,770,894,1046,1215,1381,1584
testteam-testmodel,hosp,2021-09-17,DE,60-79,COVID-19,670,405,484,562,659,765,871,999
testteam-testmodel,hosp,2021-09-17,DE,80+,COVID-19,572,346,413,480,563,654,744,854
testteam-testmodel,hosp,2021-09-18,DE,00+,COVID-19,2801,1707,2032,2356,2755,3196,3631,4161
testteam-testmodel,hosp,2021-09-18,DE,00-04,COVID-19,82,46,57,67,80,94,109,126
testteam-testmodel,hosp,2021-09-18,DE,05-14,COVID-19,49,26,33,40,48,57,66,77
testteam-testmodel,hosp,2021-09-18,DE,15-34,COVID-19,492,297,355,412,484,562,640,735
testteam-testmodel,hosp,2021-09-18,DE,35-59,COVID-19,983,596,711,825,966,1122,1276,1463
testteam-testmodel,hosp,2021-09-18,DE,60-79,COVID-19,661,400,477,554,650,755,859,985
testteam-testmodel,hosp,2021-09-18,DE,80+,COVID-19,560,338,404,469,550,640,728,835
testteam-testmodel,hosp,2021-09-19,DE,00+,COVID-19,2752,1677,1996,2314,2706,3140,3567,4088
testteam-testmodel,hosp,2021-09-19,DE,00-04,COVID-19,77,43,53,63,75,89,102,118
testteam-testmodel,hosp,2021-09-19,DE,05-14,COVID-19,51,28,34,41,50,59,68,80
testteam-testmodel,hosp,2021-09-19,DE,15-34,COVID-19,478,288,345,401,470,547,622,714
testteam-testmodel,hosp,2021-09-19,DE,35-59,COVID-19,984,597,712,826,967,1123,1277,1464
testteam-testmodel,hosp,2021-09-19,DE,60-79,COVID-19,648,392,468,544,637,741,843,967
testteam-testmodel,hosp,2021-09-19,DE,80+,COVID-19,537,324,388,451,528,614,699,802
testteam-testmodel,hosp,2021-09-20,DE,00+,COVID-19,2693,1641,1953,2265,2648,3073,3491,4000
testteam-testmodel,hosp,2021-09-20,DE,00-04,COVID-19,77,43,53,63,75,89,102,118
testteam-testmodel,hosp,2021-09-20,DE,05-14,COVID-19,52,28,35,42,51,60,70,81
testteam-testmodel,hosp,2021-09-20,DE,15-34,COVID-19,463,279,334,388,455,530,603,692
testteam-testmodel,hosp,2021-09-20,DE,35-59,COVID-19,959,582,694,806,943,1095,1245,1428
testteam-testmodel,hosp,2021-09-20,DE,60-79,COVID-19,631,382,455,529,620,721,820,941
testteam-testmodel,hosp,2021-09-20,DE,80+,COVID-19,534,322,385,448,525,611,695,797
testteam-testmodel,hosp,2021-09-21,DE,00+,COVID-19,2618,1595,1899,2202,2574,2987,3394,3889
testteam-testmodel,hosp,2021-09-21,DE,00-04,COVID-19,73,41,51,60,72,85,98,113
testteam-testmodel,hosp,2021-09-21,DE,05-14,COVID-19,51,28,34,41,50,59,68,80
testteam-testmodel,hosp,2021-09-21,DE,15-34,COVID-19,452,272,325,379,444,516,588,675
testteam-testmodel,hosp,2021-09-21,DE,35-59,COVID-19,894,542,647,751,879,1021,1161,1331
testteam-testmodel,hosp,2021-09-21,DE,60-79,COVID-19,646,391,467,542,635,738,840,964
testteam-testmodel,hosp,2021-09-21,DE,80+,COVID-19,524,316,378,439,515,598,681,782
testteam-testmodel,hosp,2021-09-22,DE,00+,COVID-19,2547,1552,1847,2142,2504,2906,3302,3783
testteam-testmodel,hosp,2021-09-22,DE,00-04,COVID-19,69,39,48,57,68,80,92,107
testteam-testmodel,hosp,2021-09-22,DE,05-14,COVID-19,56,31,38,46,55,65,75,87
testteam-testmodel,hosp,2021-09-22,DE,15-34,COVID-19,429,258,309,360,422,491,559,642
testteam-testmodel,hosp,2021-09-22,DE,35-59,COVID-19,864,524,625,726,850,987,1122,1287
testteam-testmodel,hosp,2021-09-22,DE,60-79,COVID-19,673,407,486,565,662,769,875,1003
testteam-testmodel,hosp,2021-09-22,DE,80+,COVID-19,474,285,341,397,466,542,616,707
testteam-testmodel,hosp,2021-09-23,DE,00+,COVID-19,2481,1512,1799,2086,2440,2831,3216,3686
testteam-testmodel,hosp,2021-09-23,DE,00-04,COVID-19,71,40,49,59,70,83,95,110
testteam-testmodel,hosp,2021-09-23,DE,05-14,COVID-19,57,31,39,46,56,66,76,89
testteam-testmodel,hosp,2021-09-23,DE,15-34,COVID-19,416,250,299,348,409,475,541,622
testteam-testmodel,hosp,2021-09-23,DE,35-59,COVID-19,822,498,594,690,808,939,1068,1224
testteam-testmodel,hosp,2021-09-23,DE,60-79,COVID-19,678,410,490,569,667,775,881,1011
testteam-testmodel,hosp,2021-09-23,DE,80+,COVID-19,456,274,328,382,448,521,593,681
testteam-testmodel,hosp,2021-09-24,DE,00+,COVID-19,2483,1513,1801,2088,2442,2833,3219,3689
testteam-testmodel,hosp,2021-09-24,DE,00-04,COVID-19,72,41,50,59,71,84,97,112
testteam-testmodel,hosp,2021-09-24,DE,05-14,COVID-19,60,33,41,49,59,70,80,93
testteam-testmodel,hosp,2021-09-24,DE,15-34,COVID-19,421,253,303,353,414,481,548,629
testteam-testmodel,hosp,2021-09-24,DE,35-59,COVID-19,826,501,597,694,812,944,1073,1231
testteam-testmodel,hosp,2021-09-24,DE,60-79,COVID-19,655,396,473,549,643,748,851,976
testteam-testmodel,hosp,2021-09-24,DE,80+,COVID-19,469,283,338,393,461,537,611,701
testteam-testmodel,hosp,2021-09-25,DE,00+,COVID-19,2464,1501,1786,2071,2422,2811,3194,3660
testteam-testmodel,hosp,2021-09-25,DE,00-04,COVID-19,75,42,52,62,74,87,101,117
testteam-testmodel,hosp,2021-09-25,DE,05-14,COVID-19,55,30,37,45,54,64,74,86
testteam-testmodel,hosp,2021-09-25,DE,15-34,COVID-19,411,248,296,345,404,471,536,615
testteam-testmodel,hosp,2021-09-25,DE,35-59,COVID-19,843,511,609,708,829,962,1094,1255
testteam-testmodel,hosp,2021-09-25,DE,60-79,COVID-19,638,386,461,535,627,729,829,951
testteam-testmodel,hosp,2021-09-25,DE,80+,COVID-19,461,278,332,386,453,527,600,689
testteam-testmodel,hosp,2021-09-26,DE,00+,COVID-19,2422,1476,1756,2037,2382,2764,3140,3598
testteam-testmodel,hosp,2021-09-26,DE,00-04,COVID-19,73,41,51,60,72,85,98,113
testteam-testmodel,hosp,2021-09-26,DE,05-14,COVID-19,54,29,37,44,53,63,72,84
testteam-testmodel,hosp,2021-09-26,DE,15-34,COVID-19,399,240,287,334,392,456,519,596
testteam-testmodel,hosp,2021-09-26,DE,35-59,COVID-19,808,489,584,678,794,922,1049,1203
testteam-testmodel,hosp,2021-09-26,DE,60-79,COVID-19,634,383,458,532,623,724,824,945
testteam-testmodel,hosp,2021-09-26,DE,80+,COVID-19,475,286,342,398,467,543,618,709
testteam-testmodel,hosp,2021-09-27,DE,00+,COVID-19,2424,1477,1758,2039,2384,2766,3143,3601
testteam-testmodel,hosp,2021-09-27,DE,00-04,COVID-19,72,41,50,59,71,84,97,112
testteam-testmodel,hosp,2021-09-27,DE,05-14,COVID-19,57,31,39,46,56,66,76,89
testteam-testmodel,hosp,2021-09-27,DE,15-34,COVID-19,396,238,285,331,389,453,515,592
testteam-testmodel,hosp,2021-09-27,DE,35-59,COVID-19,803,486,580,674,789,917,1042,1195
testteam-testmodel,hosp,2021-09-27,DE,60-79,COVID-19,638,386,461,535,627,729,829,951
testteam-testmodel,hosp,2021-09-27,DE,80+,COVID-19,478,288,344,401,470,546,622,714
testteam2-testmodel2,hosp,2021-08-30,DE,00+,COVID-19,3071,1872,2228,2583,3020,3503,3980,4561
testteam2-testmodel2,hosp,2021-08-30,DE,00-04,COVID-19,84,48,58,69,82,97,111,129
testteam2-testmodel2,hosp,2021-08-30,DE,05-14,COVID-19,72,40,50,59,71,83,96,111
testteam2-testmodel2,hosp,2021-08-30,DE,15-34,COVID-19,638,386,461,536,628,729,830,952
testteam2-testmodel2,hosp,2021-08-30,DE,35-59,COVID-19,1280,778,927,1076,1259,1462,1661,1904
testteam2-testmodel2,hosp,2021-08-30,DE,60-79,COVID-19,609,368,440,511,599,696,792,909
testteam2-testmodel2,hosp,2021-08-30,DE,80+,COVID-19,350,210,251,293,344,400,456,524
testteam2-testmodel2,hosp,2021-08-31,DE,00+,COVID-19,3043,1855,2208,2559,2993,3472,3945,4520
testteam2-testmodel2,hosp,2021-08-31,DE,00-04,COVID-19,84,48,58,69,82,97,111,129
testteam2-testmodel2,hosp,2021-08-31,DE,05-14,COVID-19,76,43,53,62,75,88,101,117
testteam2-testmodel2,hosp,2021-08-31,DE,15-34,COVID-19,622,376,449,521,611,710,808,927
testteam2-testmodel2,hosp,2021-08-31,DE,35-59,COVID-19,1238,752,896,1040,1217,1413,1606,1841
testteam2-testmodel2,hosp,2021-08-31,DE,60-79,COVID-19,620,375,448,520,610,708,806,925
testteam2-testmodel2,hosp,2021-08-31,DE,80+,COVID-19,367,220,264,307,361,420,478,549
testteam2-testmodel2,hosp,2021-09-01,DE,00+,COVID-19,3066,1869,2224,2578,3015,3498,3974,4553
testteam2-testmodel2,hosp,2021-09-01,DE,00-04,COVID-19,79,45,55,65,78,91,105,122
testteam2-testmodel2,hosp,2021-09-01,DE,05-14,COVID-19,72,40,50,59,71,83,96,111
testteam2-testmodel2,hosp,2021-09-01,DE,15-34,COVID-19,605,366,436,507,594,691,786,902
testteam2-testmodel2,hosp,2021-09-01,DE,35-59,COVID-19,1249,759,904,1049,1228,1425,1620,1857
testteam2-testmodel2,hosp,2021-09-01,DE,60-79,COVID-19,628,380,453,527,617,717,816,936
testteam2-testmodel2,hosp,2021-09-01,DE,80+,COVID-19,395,238,284,331,389,452,515,591
testteam2-testmodel2,hosp,2021-09-02,DE,00+,COVID-19,3048,1858,2211,2564,2997,3478,3951,4527
testteam2-testmodel2,hosp,2021-09-02,DE,00-04,COVID-19,73,41,51,60,72,85,98,113
testteam2-testmodel2,hosp,2021-09-02,DE,05-14,COVID-19,66,37,45,54,65,77,88,103
testteam2-testmodel2,hosp,2021-09-02,DE,15-34,COVID-19,602,364,434,505,592,688,782,897
testteam2-testmodel2,hosp,2021-09-02,DE,35-59,COVID-19,1237,752,896,1039,1216,1412,1605,1840
testteam2-testmodel2,hosp,2021-09-02,DE,60-79,COVID-19,625,378,451,524,614,714,812,932
testteam2-testmodel2,hosp,2021-09-02,DE,80+,COVID-19,407,245,293,341,400,465,530,608
testteam2-testmodel2,hosp,2021-09-03,DE,00+,COVID-19,3058,1864,2218,2572,3007,3489,3964,4542
testteam2-testmodel2,hosp,2021-09-03,DE,00-04,COVID-19,71,40,49,58,70,83,95,110
testteam2-testmodel2,hosp,2021-09-03,DE,05-14,COVID-19,69,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-03,DE,15-34,COVID-19,620,375,447,520,609,708,805,924
testteam2-testmodel2,hosp,2021-09-03,DE,35-59,COVID-19,1223,743,886,1028,1203,1397,1587,1820
testteam2-testmodel2,hosp,2021-09-03,DE,60-79,COVID-19,641,388,463,538,630,733,834,956
testteam2-testmodel2,hosp,2021-09-03,DE,80+,COVID-19,395,238,284,331,389,452,515,591
testteam2-testmodel2,hosp,2021-09-04,DE,00+,COVID-19,3077,1875,2232,2588,3025,3510,3988,4569
testteam2-testmodel2,hosp,2021-09-04,DE,00-04,COVID-19,67,38,46,55,66,78,90,104
testteam2-testmodel2,hosp,2021-09-04,DE,05-14,COVID-19,64,36,44,53,63,74,86,100
testteam2-testmodel2,hosp,2021-09-04,DE,15-34,COVID-19,606,366,437,508,595,692,787,903
testteam2-testmodel2,hosp,2021-09-04,DE,35-59,COVID-19,1219,740,882,1024,1198,1391,1581,1813
testteam2-testmodel2,hosp,2021-09-04,DE,60-79,COVID-19,666,403,481,559,655,761,866,994
testteam2-testmodel2,hosp,2021-09-04,DE,80+,COVID-19,414,249,298,347,407,474,539,619
testteam2-testmodel2,hosp,2021-09-05,DE,00+,COVID-19,3067,1869,2225,2579,3016,3499,3975,4555
testteam2-testmodel2,hosp,2021-09-05,DE,00-04,COVID-19,71,40,49,58,70,83,95,110
testteam2-testmodel2,hosp,2021-09-05,DE,05-14,COVID-19,65,36,45,53,64,76,87,101
testteam2-testmodel2,hosp,2021-09-05,DE,15-34,COVID-19,590,356,426,495,580,674,767,880
testteam2-testmodel2,hosp,2021-09-05,DE,35-59,COVID-19,1208,734,875,1015,1188,1379,1567,1797
testteam2-testmodel2,hosp,2021-09-05,DE,60-79,COVID-19,667,404,482,560,656,763,867,995
testteam2-testmodel2,hosp,2021-09-05,DE,80+,COVID-19,425,256,306,356,417,486,553,635
testteam2-testmodel2,hosp,2021-09-06,DE,00+,COVID-19,3058,1864,2218,2572,3007,3489,3964,4542
testteam2-testmodel2,hosp,2021-09-06,DE,00-04,COVID-19,74,42,51,61,73,86,99,115
testteam2-testmodel2,hosp,2021-09-06,DE,05-14,COVID-19,65,36,45,53,64,76,87,101
testteam2-testmodel2,hosp,2021-09-06,DE,15-34,COVID-19,591,357,426,496,581,675,768,881
testteam2-testmodel2,hosp,2021-09-06,DE,35-59,COVID-19,1195,726,865,1004,1175,1365,1551,1778
testteam2-testmodel2,hosp,2021-09-06,DE,60-79,COVID-19,667,404,482,560,656,763,867,995
testteam2-testmodel2,hosp,2021-09-06,DE,80+,COVID-19,425,256,306,356,417,486,553,635
testteam2-testmodel2,hosp,2021-09-07,DE,00+,COVID-19,3074,1874,2230,2585,3023,3507,3984,4565
testteam2-testmodel2,hosp,2021-09-07,DE,00-04,COVID-19,86,49,60,71,84,99,114,132
testteam2-testmodel2,hosp,2021-09-07,DE,05-14,COVID-19,75,42,52,62,74,87,100,116
testteam2-testmodel2,hosp,2021-09-07,DE,15-34,COVID-19,586,354,423,491,576,670,762,874
testteam2-testmodel2,hosp,2021-09-07,DE,35-59,COVID-19,1188,722,860,998,1168,1356,1541,1767
testteam2-testmodel2,hosp,2021-09-07,DE,60-79,COVID-19,664,401,479,557,652,758,862,989
testteam2-testmodel2,hosp,2021-09-07,DE,80+,COVID-19,435,262,313,365,428,498,566,650
testteam2-testmodel2,hosp,2021-09-08,DE,00+,COVID-19,3075,1874,2230,2586,3024,3508,3985,4566
testteam2-testmodel2,hosp,2021-09-08,DE,00-04,COVID-19,87,49,60,72,85,100,115,133
testteam2-testmodel2,hosp,2021-09-08,DE,05-14,COVID-19,83,47,58,68,81,96,110,128
testteam2-testmodel2,hosp,2021-09-08,DE,15-34,COVID-19,588,355,424,493,578,672,764,877
testteam2-testmodel2,hosp,2021-09-08,DE,35-59,COVID-19,1142,694,827,960,1123,1304,1482,1700
