model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-09-01,DE,00+,COVID-19,3158,1925,2291,2656,3106,3603,4093,4690
testteam-testmodel,hosp,2021-09-01,DE,00-04,COVID-19,81,46,56,67,79,93,107,124
testteam-testmodel,hosp,2021-09-01,DE,05-14,COVID-19,73,41,51,60,72,85,98,113
testteam-testmodel,hosp,2021-09-01,DE,15-34,COVID-19,604,365,436,507,594,691,786,901
testteam-testmodel,hosp,2021-09-01,DE,35-59,COVID-19,1365,830,988,1147,1342,1558,1770,2029
testteam-testmodel,hosp,2021-09-01,DE,60-79,COVID-19,678,410,490,569,667,775,881,1011
testteam-testmodel,hosp,2021-09-01,DE,80+,COVID-19,431,259,310,361,423,492,560,643
testteam-testmodel,hosp,2021-09-02,DE,00+,COVID-19,3140,1914,2278,2641,3088,3582,4070,4663
testteam-testmodel,hosp,2021-09-02,DE,00-04,COVID-19,75,42,52,61,73,87,100,116
testteam-testmodel,hosp,2021-09-02,DE,05-14,COVID-19,67,38,46,55,66,78,90,104
testteam-testmodel,hosp,2021-09-02,DE,15-34,COVID-19,601,363,434,504,591,687,782,897
testteam-testmodel,hosp,2021-09-02,DE,35-59,COVID-19,1352,822,979,1136,1329,1543,1754,2010
testteam-testmodel,hosp,2021-09-02,DE,60-79,COVID-19,675,408,487,566,663,771,877,1006
testteam-testmodel,hosp,2021-09-02,DE,80+,COVID-19,443,267,319,371,435,506,576,662
testteam-testmodel,hosp,2021-09-03,DE,00+,COVID-19,3150,1920,2285,2649,3098,3594,4083,4678
testteam-testmodel,hosp,2021-09-03,DE,00-04,COVID-19,73,41,50,60,71,84,97,113
testteam-testmodel,hosp,2021-09-03,DE,05-14,COVID-19,70,39,49,58,69,81,94,109
testteam-testmodel,hosp,2021-09-03,DE,15-34,COVID-19,619,374,447,519,609,708,805,923
testteam-testmodel,hosp,2021-09-03,DE,35-59,COVID-19,1337,813,968,1124,1315,1526,1735,1989
testteam-testmodel,hosp,2021-09-03,DE,60-79,COVID-19,693,419,500,581,681,791,900,1032
testteam-testmodel,hosp,2021-09-03,DE,80+,COVID-19,431,259,310,361,423,492,560,643
testteam-testmodel,hosp,2021-09-04,DE,00+,COVID-19,3170,1932,2299,2666,3117,3616,4108,4707
testteam-testmodel,hosp,2021-09-04,DE,00-04,COVID-19,69,38,47,56,68,80,92,107
testteam-testmodel,hosp,2021-09-04,DE,05-14,COVID-19,65,36,45,53,64,76,87,101
testteam-testmodel,hosp,2021-09-04,DE,15-34,COVID-19,605,366,437,508,595,692,787,903
testteam-testmodel,hosp,2021-09-04,DE,35-59,COVID-19,1332,810,965,1119,1310,1520,1728,1981
testteam-testmodel,hosp,2021-09-04,DE,60-79,COVID-19,720,436,520,604,708,822,935,1073
testteam-testmodel,hosp,2021-09-04,DE,80+,COVID-19,451,272,325,378,443,516,587,674
testteam-testmodel,hosp,2021-09-05,DE,00+,COVID-19,3159,1926,2292,2657,3107,3604,4095,4692
testteam-testmodel,hosp,2021-09-05,DE,00-04,COVID-19,73,41,50,60,71,84,97,113
testteam-testmodel,hosp,2021-09-05,DE,05-14,COVID-19,66,37,46,54,65,77,89,103
testteam-testmodel,hosp,2021-09-05,DE,15-34,COVID-19,590,356,425,494,580,674,766,879
testteam-testmodel,hosp,2021-09-05,DE,35-59,COVID-19,1320,803,956,1109,1298,1507,1713,1963
testteam-testmodel,hosp,2021-09-05,DE,60-79,COVID-19,721,436,521,605,709,823,937,1074
testteam-testmodel,hosp,2021-09-05,DE,80+,COVID-19,462,279,333,388,455,529,602,691
testteam-testmodel,hosp,2021-09-06,DE,00+,COVID-19,3150,1920,2285,2649,3098,3594,4083,4678
testteam-testmodel,hosp,2021-09-06,DE,00-04,COVID-19,76,43,53,62,74,88,101,117
testteam-testmodel,hosp,2021-09-06,DE,05-14,COVID-19,66,37,46,54,65,77,89,103
testteam-testmodel,hosp,2021-09-06,DE,15-34,COVID-19,590,357,426,495,581,675,768,881
testteam-testmodel,hosp,2021-09-06,DE,35-59,COVID-19,1307,794,946,1098,1285,1491,1695,1943
testteam-testmodel,hosp,2021-09-06,DE,60-79,COVID-19,721,436,521,605,709,823,937,1074
testteam-testmodel,hosp,2021-09-06,DE,80+,COVID-19,462,279,333,388,455,529,602,691
testteam-testmodel,hosp,2021-09-07,DE,00+,COVID-19,3166,1930,2297,2663,3114,3612,4104,4702
testteam-testmodel,hosp,2021-09-07,DE,00-04,COVID-19,88,50,61,72,86,101,117,135
testteam-testmodel,hosp,2021-09-07,DE,05-14,COVID-19,76,43,53,63,75,88,102,118
testteam-testmodel,hosp,2021-09-07,DE,15-34,COVID-19,586,354,423,491,576,669,761,873
testteam-testmodel,hosp,2021-09-07,DE,35-59,COVID-19,1298,789,940,1091,1276,1482,1684,1931
testteam-testmodel,hosp,2021-09-07,DE,60-79,COVID-19,717,434,518,601,705,819,931,1068
testteam-testmodel,hosp,2021-09-07,DE,80+,COVID-19,474,286,341,397,466,542,617,708
testteam-testmodel,hosp,2021-09-08,DE,00+,COVID-19,3167,1931,2298,2664,3115,3614,4105,4704
testteam-testmodel,hosp,2021-09-08,DE,00-04,COVID-19,89,51,62,73,87,103,118,136
testteam-testmodel,hosp,2021-09-08,DE,05-14,COVID-19,84,48,59,69,83,98,112,130
testteam-testmodel,hosp,2021-09-08,DE,15-34,COVID-19,588,355,424,493,578,671,764,876
testteam-testmodel,hosp,2021-09-08,DE,35-59,COVID-19,1249,759,904,1049,1228,1425,1620,1857
testteam-testmodel,hosp,2021-09-08,DE,60-79,COVID-19,752,456,544,631,740,859,977,1121
testteam-testmodel,hosp,2021-09-08,DE,80+,COVID-19,477,287,344,400,469,545,621,712
testteam-testmodel,hosp,2021-09-09,DE,00+,COVID-19,3181,1939,2307,2675,3128,3629,4122,4723
testteam-testmodel,hosp,2021-09-09,DE,00-04,COVID-19,94,54,66,77,92,108,124,144
testteam-testmodel,hosp,2021-09-09,DE,05-14,COVID-19,84,48,59,69,83,98,112,130
testteam-testmodel,hosp,2021-09-09,DE,15-34,COVID-19,569,344,410,477,559,650,740,849
testteam-testmodel,hosp,2021-09-09,DE,35-59,COVID-19,1244,756,901,1045,1223,1420,1614,1851
testteam-testmodel,hosp,2021-09-09,DE,60-79,COVID-19,782,474,565,656,768,893,1015,1164
testteam-testmodel,hosp,2021-09-09,DE,80+,COVID-19,480,289,346,402,472,549,625,717
testteam-testmodel,hosp,2021-09-10,DE,00+,COVID-19,3204,1953,2324,2695,3150,3655,4152,4758
testteam-testmodel,hosp,2021-09-10,DE,00-04,COVID-19,97,55,68,80,95,112,128,148
testteam-testmodel,hosp,2021-09-10,DE,05-14,COVID-19,79,45,55,65,78,92,106,122
testteam-testmodel,hosp,2021-09-10,DE,15-34,COVID-19,544,328,392,456,535,622,707,812
testteam-testmodel,hosp,2021-09-10,DE,35-59,COVID-19,1251,760,906,1051,1230,1428,1623,1860
testteam-testmodel,hosp,2021-09-10,DE,60-79,COVID-19,795,482,575,668,782,908,1033,1184
testteam-testmodel,hosp,2021-09-10,DE,80+,COVID-19,512,309,369,429,503,585,666,764
testteam-testmodel,hosp,2021-09-11,DE,00+,COVID-19,3199,1950,2320,2690,3146,3649,4146,4750
testteam-testmodel,hosp,2021-09-11,DE,00-04,COVID-19,97,55,68,80,95,112,128,148
testteam-testmodel,hosp,2021-09-11,DE,05-14,COVID-19,83,47,58,69,82,96,111,128
testteam-testmodel,hosp,2021-09-11,DE,15-34,COVID-19,530,320,382,445,521,606,690,791
testteam-testmodel,hosp,2021-09-11,DE,35-59,COVID-19,1250,759,905,1050,1229,1426,1621,1859
testteam-testmodel,hosp,2021-09-11,DE,60-79,COVID-19,789,478,570,662,776,901,1025,1175
testteam-testmodel,hosp,2021-09-11,DE,80+,COVID-19,525,317,379,440,516,600,683,784
testteam-testmodel,hosp,2021-09-12,DE,00+,COVID-19,3158,1925,2291,2656,3106,3603,4093,4690
testteam-testmodel,hosp,2021-09-12,DE,00-04,COVID-19,98,56,68,81,96,113,129,150
testteam-testmodel,hosp,2021-09-12,DE,05-14,COVID-19,80,45,56,66,79,93,107,124
testteam-testmodel,hosp,2021-09-12,DE,15-34,COVID-19,526,318,379,441,517,601,684,785
testteam-testmodel,hosp,2021-09-12,DE,35-59,COVID-19,1204,732,872,1012,1184,1375,1563,1791
testteam-testmodel,hosp,2021-09-12,DE,60-79,COVID-19,784,475,566,658,770,895,1018,1167
testteam-testmodel,hosp,2021-09-12,DE,80+,COVID-19,540,326,389,453,531,617,702,805
testteam-testmodel,hosp,2021-09-13,DE,00+,COVID-19,3147,1919,2283,2647,3095,3591,4079,4674
testteam-testmodel,hosp,2021-09-13,DE,00-04,COVID-19,95,54,66,78,93,109,126,145
testteam-testmodel,hosp,2021-09-13,DE,05-14,COVID-19,80,45,56,66,79,93,107,124
testteam-testmodel,hosp,2021-09-13,DE,15-34,COVID-19,532,321,384,446,523,608,692,794
testteam-testmodel,hosp,2021-09-13,DE,35-59,COVID-19,1183,719,856,994,1163,1351,1535,1760
testteam-testmodel,hosp,2021-09-13,DE,60-79,COVID-19,788,477,569,661,775,900,1023,1174
testteam-testmodel,hosp,2021-09-13,DE,80+,COVID-19,542,327,391,454,533,619,705,808
testteam-testmodel,hosp,2021-09-14,DE,00+,COVID-19,3122,1903,2265,2626,3070,3562,4046,4636
testteam-testmodel,hosp,2021-09-14,DE,00-04,COVID-19,88,50,61,72,86,101,117,135
testteam-testmodel,hosp,2021-09-14,DE,05-14,COVID-19,67,38,46,55,66,78,90,104
testteam-testmodel,hosp,2021-09-14,DE,15-34,COVID-19,520,314,375,436,511,595,677,777
testteam-testmodel,hosp,2021-09-14,DE,35-59,COVID-19,1182,718,856,993,1162,1349,1534,1758
testteam-testmodel,hosp,2021-09-14,DE,60-79,COVID-19,788,477,569,661,775,900,1023,1174
testteam-testmodel,hosp,2021-09-14,DE,80+,COVID-19,550,332,397,461,541,629,715,821
testteam-testmodel,hosp,2021-09-15,DE,00+,COVID-19,3019,1840,2190,2539,2969,3444,3913,4483
testteam-testmodel,hosp,2021-09-15,DE,00-04,COVID-19,85,48,59,70,83,98,113,130
testteam-testmodel,hosp,2021-09-15,DE,05-14,COVID-19,58,32,40,48,57,68,78,91
testteam-testmodel,hosp,2021-09-15,DE,15-34,COVID-19,498,300,359,417,489,569,647,743
testteam-testmodel,hosp,2021-09-15,DE,35-59,COVID-19,1156,702,837,971,1136,1319,1500,1719
testteam-testmodel,hosp,2021-09-15,DE,60-79,COVID-19,722,437,522,606,710,825,938,1076
testteam-testmodel,hosp,2021-09-15,DE,80+,COVID-19,572,345,412,479,562,653,743,853
testteam-testmodel,hosp,2021-09-16,DE,00+,COVID-19,2956,1802,2144,2486,2907,3373,3832,4390
testteam-testmodel,hosp,2021-09-16,DE,00-04,COVID-19,77,43,53,63,75,89,102,119
testteam-testmodel,hosp,2021-09-16,DE,05-14,COVID-19,57,31,39,47,56,67,77,89
testteam-testmodel,hosp,2021-09-16,DE,15-34,COVID-19,482,290,347,404,474,551,627,719
testteam-testmodel,hosp,2021-09-16,DE,35-59,COVID-19,1123,682,813,943,1104,1282,1457,1671
testteam-testmodel,hosp,2021-09-16,DE,60-79,COVID-19,704,426,509,591,692,804,915,1049
testteam-testmodel,hosp,2021-09-16,DE,80+,COVID-19,582,352,420,488,572,665,757,868
testteam-testmodel,hosp,2021-09-17,DE,00+,COVID-19,2851,1738,2068,2398,2803,3253,3695,4234
testteam-testmodel,hosp,2021-09-17,DE,00-04,COVID-19,77,43,53,63,75,89,102,119
testteam-testmodel,hosp,2021-09-17,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam-testmodel,hosp,2021-09-17,DE,15-34,COVID-19,457,275,329,383,449,523,595,683
testteam-testmodel,hosp,2021-09-17,DE,35-59,COVID-19,1090,662,789,916,1072,1245,1415,1622
testteam-testmodel,hosp,2021-09-17,DE,60-79,COVID-19,683,413,493,573,672,780,888,1018
testteam-testmodel,hosp,2021-09-17,DE,80+,COVID-19,555,335,400,466,546,634,722,828
testteam-testmodel,hosp,2021-09-18,DE,00+,COVID-19,2749,1675,1994,2312,2703,3136,3563,4083
testteam-testmodel,hosp,2021-09-18,DE,00-04,COVID-19,79,45,55,65,77,91,105,122
testteam-testmodel,hosp,2021-09-18,DE,05-14,COVID-19,48,26,33,39,47,56,65,76
testteam-testmodel,hosp,2021-09-18,DE,15-34,COVID-19,460,277,331,385,452,526,599,687
testteam-testmodel,hosp,2021-09-18,DE,35-59,COVID-19,1007,611,728,846,990,1150,1307,1498
testteam-testmodel,hosp,2021-09-18,DE,60-79,COVID-19,674,408,487,565,662,770,876,1004
testteam-testmodel,hosp,2021-09-18,DE,80+,COVID-19,543,328,391,455,534,620,706,810
testteam-testmodel,hosp,2021-09-19,DE,00+,COVID-19,2700,1646,1958,2271,2655,3081,3500,4011
testteam-testmodel,hosp,2021-09-19,DE,00-04,COVID-19,74,41,51,61,72,86,98,114
testteam-testmodel,hosp,2021-09-19,DE,05-14,COVID-19,50,27,34,41,49,59,68,79
testteam-testmodel,hosp,2021-09-19,DE,15-34,COVID-19,447,269,322,375,439,511,582,668
testteam-testmodel,hosp,2021-09-19,DE,35-59,COVID-19,1008,612,729,847,991,1151,1308,1500
testteam-testmodel,hosp,2021-09-19,DE,60-79,COVID-19,661,400,477,555,650,755,859,986
testteam-testmodel,hosp,2021-09-19,DE,80+,COVID-19,521,314,376,437,512,596,678,778
testteam-testmodel,hosp,2021-09-20,DE,00+,COVID-19,2643,1610,1917,2222,2599,3015,3426,3925
testteam-testmodel,hosp,2021-09-20,DE,00-04,COVID-19,74,41,51,61,72,86,98,114
testteam-testmodel,hosp,2021-09-20,DE,05-14,COVID-19,51,28,35,42,50,60,69,80
testteam-testmodel,hosp,2021-09-20,DE,15-34,COVID-19,433,261,312,363,426,495,564,647
testteam-testmodel,hosp,2021-09-20,DE,35-59,COVID-19,983,596,711,825,966,1122,1275,1462
testteam-testmodel,hosp,2021-09-20,DE,60-79,COVID-19,643,389,465,540,633,735,836,959
testteam-testmodel,hosp,2021-09-20,DE,80+,COVID-19,518,313,374,434,509,592,674,773
testteam-testmodel,hosp,2021-09-21,DE,00+,COVID-19,2569,1565,1863,2160,2526,2931,3330,3816
testteam-testmodel,hosp,2021-09-21,DE,00-04,COVID-19,71,40,49,58,69,82,95,110
testteam-testmodel,hosp,2021-09-21,DE,05-14,COVID-19,50,27,34,41,49,59,68,79
testteam-testmodel,hosp,2021-09-21,DE,15-34,COVID-19,422,254,304,354,415,483,550,631
testteam-testmodel,hosp,2021-09-21,DE,35-59,COVID-19,916,556,663,769,901,1046,1189,1364
testteam-testmodel,hosp,2021-09-21,DE,60-79,COVID-19,659,399,476,553,648,753,857,983
testteam-testmodel,hosp,2021-09-21,DE,80+,COVID-19,508,306,366,426,499,580,661,758
testteam-testmodel,hosp,2021-09-22,DE,00+,COVID-19,2499,1523,1812,2102,2458,2851,3240,3713
testteam-testmodel,hosp,2021-09-22,DE,00-04,COVID-19,67,37,46,55,66,78,89,104
testteam-testmodel,hosp,2021-09-22,DE,05-14,COVID-19,55,30,38,45,54,64,74,86
testteam-testmodel,hosp,2021-09-22,DE,15-34,COVID-19,402,241,289,336,395,459,523,601
testteam-testmodel,hosp,2021-09-22,DE,35-59,COVID-19,885,537,640,744,871,1011,1150,1318
testteam-testmodel,hosp,2021-09-22,DE,60-79,COVID-19,686,415,496,576,675,784,892,1023
testteam-testmodel,hosp,2021-09-22,DE,80+,COVID-19,459,277,331,385,452,525,598,686
testteam-testmodel,hosp,2021-09-23,DE,00+,COVID-19,2435,1483,1765,2047,2394,2778,3156,3617
testteam-testmodel,hosp,2021-09-23,DE,00-04,COVID-19,69,38,47,56,68,80,92,107
testteam-testmodel,hosp,2021-09-23,DE,05-14,COVID-19,56,31,38,46,55,65,76,88
testteam-testmodel,hosp,2021-09-23,DE,15-34,COVID-19,389,234,280,326,382,445,506,581
testteam-testmodel,hosp,2021-09-23,DE,35-59,COVID-19,842,511,609,707,828,962,1094,1254
testteam-testmodel,hosp,2021-09-23,DE,60-79,COVID-19,692,419,500,580,680,790,899,1031
testteam-testmodel,hosp,2021-09-23,DE,80+,COVID-19,442,266,318,370,434,505,575,660
testteam-testmodel,hosp,2021-09-24,DE,00+,COVID-19,2437,1484,1767,2049,2396,2780,3159,3620
testteam-testmodel,hosp,2021-09-24,DE,00-04,COVID-19,70,39,48,57,69,81,93,108
testteam-testmodel,hosp,2021-09-24,DE,05-14,COVID-19,59,33,41,48,58,69,79,92
testteam-testmodel,hosp,2021-09-24,DE,15-34,COVID-19,394,237,283,330,387,450,513,589
testteam-testmodel,hosp,2021-09-24,DE,35-59,COVID-19,846,513,612,711,832,967,1099,1260
testteam-testmodel,hosp,2021-09-24,DE,60-79,COVID-19,667,404,482,560,656,763,867,995
testteam-testmodel,hosp,2021-09-24,DE,80+,COVID-19,455,274,328,382,447,521,592,680
testteam-testmodel,hosp,2021-09-25,DE,00+,COVID-19,2417,1473,1753,2033,2377,2758,3134,3591
testteam-testmodel,hosp,2021-09-25,DE,00-04,COVID-19,73,41,50,60,71,84,97,113
testteam-testmodel,hosp,2021-09-25,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam-testmodel,hosp,2021-09-25,DE,15-34,COVID-19,385,231,277,322,378,440,501,576
testteam-testmodel,hosp,2021-09-25,DE,35-59,COVID-19,863,523,624,725,849,986,1121,1286
testteam-testmodel,hosp,2021-09-25,DE,60-79,COVID-19,651,394,470,546,640,743,846,970
testteam-testmodel,hosp,2021-09-25,DE,80+,COVID-19,447,269,322,375,439,511,582,668
testteam-testmodel,hosp,2021-09-26,DE,00+,COVID-19,2377,1448,1724,1999,2337,2712,3081,3531
testteam-testmodel,hosp,2021-09-26,DE,00-04,COVID-19,71,40,49,58,69,82,95,110
testteam-testmodel,hosp,2021-09-26,DE,05-14,COVID-19,53,29,36,43,52,62,72,83
testteam-testmodel,hosp,2021-09-26,DE,15-34,COVID-19,373,224,268,312,367,427,486,558
testteam-testmodel,hosp,2021-09-26,DE,35-59,COVID-19,827,502,598,695,813,945,1075,1232
testteam-testmodel,hosp,2021-09-26,DE,60-79,COVID-19,647,391,467,543,636,739,840,964
testteam-testmodel,hosp,2021-09-26,DE,80+,COVID-19,460,277,332,386,453,526,599,688
testteam2-testmodel2,hosp,2021-08-29,DE,00+,COVID-19,2922,1781,2119,2457,2873,3334,3787,4340
testteam2-testmodel2,hosp,2021-08-29,DE,00-04,COVID-19,83,47,58,69,82,96,111,128
testteam2-testmodel2,hosp,2021-08-29,DE,05-14,COVID-19,71,40,49,58,70,82,95,110
testteam2-testmodel2,hosp,2021-08-29,DE,15-34,COVID-19,646,391,466,542,635,738,839,963
testteam2-testmodel2,hosp,2021-08-29,DE,35-59,COVID-19,1265,769,916,1063,1244,1444,1642,1882
testteam2-testmodel2,hosp,2021-08-29,DE,60-79,COVID-19,606,367,438,509,596,693,788,904
testteam2-testmodel2,hosp,2021-08-29,DE,80+,COVID-19,339,203,243,283,333,388,442,507
testteam2-testmodel2,hosp,2021-08-30,DE,00+,COVID-19,2937,1790,2130,2470,2888,3351,3807,4362
testteam2-testmodel2,hosp,2021-08-30,DE,00-04,COVID-19,83,47,58,69,82,96,111,128
testteam2-testmodel2,hosp,2021-08-30,DE,05-14,COVID-19,71,40,49,58,70,82,95,110
testteam2-testmodel2,hosp,2021-08-30,DE,15-34,COVID-19,627,379,453,526,617,717,815,936
testteam2-testmodel2,hosp,2021-08-30,DE,35-59,COVID-19,1285,781,930,1080,1263,1467,1667,1911
testteam2-testmodel2,hosp,2021-08-30,DE,60-79,COVID-19,613,371,443,515,603,701,797,915
testteam2-testmodel2,hosp,2021-08-30,DE,80+,COVID-19,346,208,249,290,340,396,451,518
testteam2-testmodel2,hosp,2021-08-31,DE,00+,COVID-19,2911,1774,2111,2448,2862,3321,3773,4323
testteam2-testmodel2,hosp,2021-08-31,DE,00-04,COVID-19,83,47,58,69,82,96,111,128
testteam2-testmodel2,hosp,2021-08-31,DE,05-14,COVID-19,75,42,52,62,74,87,100,116
testteam2-testmodel2,hosp,2021-08-31,DE,15-34,COVID-19,611,369,441,512,601,698,794,911
testteam2-testmodel2,hosp,2021-08-31,DE,35-59,COVID-19,1242,755,899,1044,1221,1418,1612,1848
testteam2-testmodel2,hosp,2021-08-31,DE,60-79,COVID-19,624,377,450,524,613,713,811,931
testteam2-testmodel2,hosp,2021-08-31,DE,80+,COVID-19,363,218,261,304,357,415,473,543
testteam2-testmodel2,hosp,2021-09-01,DE,00+,COVID-19,2932,1787,2127,2466,2883,3345,3801,4355
testteam2-testmodel2,hosp,2021-09-01,DE,00-04,COVID-19,78,44,54,64,77,91,104,121
testteam2-testmodel2,hosp,2021-09-01,DE,05-14,COVID-19,71,40,49,58,70,82,95,110
testteam2-testmodel2,hosp,2021-09-01,DE,15-34,COVID-19,594,359,429,499,584,679,773,887
testteam2-testmodel2,hosp,2021-09-01,DE,35-59,COVID-19,1253,761,907,1053,1232,1430,1625,1863
testteam2-testmodel2,hosp,2021-09-01,DE,60-79,COVID-19,632,382,456,530,621,722,821,942
testteam2-testmodel2,hosp,2021-09-01,DE,80+,COVID-19,391,235,281,328,384,447,509,585
testteam2-testmodel2,hosp,2021-09-02,DE,00+,COVID-19,2915,1777,2115,2452,2867,3326,3779,4330
testteam2-testmodel2,hosp,2021-09-02,DE,00-04,COVID-19,73,41,50,60,71,84,97,112
testteam2-testmodel2,hosp,2021-09-02,DE,05-14,COVID-19,65,36,45,53,64,76,87,101
testteam2-testmodel2,hosp,2021-09-02,DE,15-34,COVID-19,591,357,427,496,581,676,769,882
testteam2-testmodel2,hosp,2021-09-02,DE,35-59,COVID-19,1241,754,899,1043,1220,1417,1610,1846
testteam2-testmodel2,hosp,2021-09-02,DE,60-79,COVID-19,629,380,454,528,618,719,817,938
testteam2-testmodel2,hosp,2021-09-02,DE,80+,COVID-19,402,242,290,337,396,460,524,602
testteam2-testmodel2,hosp,2021-09-03,DE,00+,COVID-19,2925,1783,2121,2460,2876,3337,3791,4344
testteam2-testmodel2,hosp,2021-09-03,DE,00-04,COVID-19,71,40,49,58,69,82,94,109
testteam2-testmodel2,hosp,2021-09-03,DE,05-14,COVID-19,68,38,47,56,67,79,91,106
testteam2-testmodel2,hosp,2021-09-03,DE,15-34,COVID-19,609,368,440,511,599,696,792,908
testteam2-testmodel2,hosp,2021-09-03,DE,35-59,COVID-19,1228,746,889,1031,1207,1401,1593,1826
testteam2-testmodel2,hosp,2021-09-03,DE,60-79,COVID-19,645,390,466,542,635,737,839,962
testteam2-testmodel2,hosp,2021-09-03,DE,80+,COVID-19,391,235,281,328,384,447,509,585
testteam2-testmodel2,hosp,2021-09-04,DE,00+,COVID-19,2943,1794,2134,2475,2894,3357,3814,4370
testteam2-testmodel2,hosp,2021-09-04,DE,00-04,COVID-19,67,37,46,55,65,77,89,104
testteam2-testmodel2,hosp,2021-09-04,DE,05-14,COVID-19,63,35,43,52,62,74,85,99
testteam2-testmodel2,hosp,2021-09-04,DE,15-34,COVID-19,595,360,430,499,585,680,774,888
testteam2-testmodel2,hosp,2021-09-04,DE,35-59,COVID-19,1223,743,885,1027,1202,1396,1587,1819
testteam2-testmodel2,hosp,2021-09-04,DE,60-79,COVID-19,671,406,484,563,659,766,872,1000
testteam2-testmodel2,hosp,2021-09-04,DE,80+,COVID-19,410,247,295,343,403,469,534,613
testteam2-testmodel2,hosp,2021-09-05,DE,00+,COVID-19,2933,1788,2128,2467,2884,3346,3802,4356
testteam2-testmodel2,hosp,2021-09-05,DE,00-04,COVID-19,71,40,49,58,69,82,94,109
testteam2-testmodel2,hosp,2021-09-05,DE,05-14,COVID-19,64,36,44,53,63,75,86,100
testteam2-testmodel2,hosp,2021-09-05,DE,15-34,COVID-19,580,350,418,486,570,663,754,865
testteam2-testmodel2,hosp,2021-09-05,DE,35-59,COVID-19,1212,736,878,1018,1192,1384,1573,1803
testteam2-testmodel2,hosp,2021-09-05,DE,60-79,COVID-19,672,406,485,564,660,767,873,1001
testteam2-testmodel2,hosp,2021-09-05,DE,80+,COVID-19,420,253,302,352,413,481,547,628
testteam2-testmodel2,hosp,2021-09-06,DE,00+,COVID-19,2925,1783,2121,2460,2876,3337,3791,4344
testteam2-testmodel2,hosp,2021-09-06,DE,00-04,COVID-19,74,41,51,60,72,85,98,114
testteam2-testmodel2,hosp,2021-09-06,DE,05-14,COVID-19,64,36,44,53,63,75,86,100
testteam2-testmodel2,hosp,2021-09-06,DE,15-34,COVID-19,581,351,419,487,571,664,755,866
testteam2-testmodel2,hosp,2021-09-06,DE,35-59,COVID-19,1199,729,868,1008,1179,1369,1556,1784
testteam2-testmodel2,hosp,2021-09-06,DE,60-79,COVID-19,672,406,485,564,660,767,873,1001
testteam2-testmodel2,hosp,2021-09-06,DE,80+,COVID-19,420,253,302,352,413,481,547,628
testteam2-testmodel2,hosp,2021-09-07,DE,00+,COVID-19,2940,1792,2132,2472,2891,3354,3810,4366
testteam2-testmodel2,hosp,2021-09-07,DE,00-04,COVID-19,85,48,59,70,84,98,113,131
testteam2-testmodel2,hosp,2021-09-07,DE,05-14,COVID-19,74,42,51,61,73,86,99,114
testteam2-testmodel2,hosp,2021-09-07,DE,15-34,COVID-19,576,348,416,483,566,658,749,859
