model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-09-20,DE,80+,COVID-19,523,316,377,439,514,598,680,781
testteam-testmodel,hosp,2021-09-21,DE,00+,COVID-19,2602,1585,1887,2188,2558,2968,3373,3865
testteam-testmodel,hosp,2021-09-21,DE,00-04,COVID-19,74,42,51,61,73,86,99,115
testteam-testmodel,hosp,2021-09-21,DE,05-14,COVID-19,52,28,35,42,51,60,70,81
testteam-testmodel,hosp,2021-09-21,DE,15-34,COVID-19,450,271,324,377,442,514,585,672
testteam-testmodel,hosp,2021-09-21,DE,35-59,COVID-19,899,545,650,755,883,1026,1167,1338
testteam-testmodel,hosp,2021-09-21,DE,60-79,COVID-19,652,395,471,547,641,745,848,973
testteam-testmodel,hosp,2021-09-21,DE,80+,COVID-19,513,309,370,430,504,586,667,765
testteam-testmodel,hosp,2021-09-22,DE,00+,COVID-19,2533,1543,1837,2130,2491,2890,3284,3763
testteam-testmodel,hosp,2021-09-22,DE,00-04,COVID-19,70,39,48,58,69,81,94,109
testteam-testmodel,hosp,2021-09-22,DE,05-14,COVID-19,57,31,39,46,56,66,76,89
testteam-testmodel,hosp,2021-09-22,DE,15-34,COVID-19,428,258,308,358,421,489,557,640
testteam-testmodel,hosp,2021-09-22,DE,35-59,COVID-19,871,528,630,731,856,995,1131,1297
testteam-testmodel,hosp,2021-09-22,DE,60-79,COVID-19,678,410,489,569,666,774,881,1010
testteam-testmodel,hosp,2021-09-22,DE,80+,COVID-19,466,281,335,390,458,532,606,695
testteam-testmodel,hosp,2021-09-23,DE,00+,COVID-19,2465,1502,1788,2073,2424,2813,3196,3662
testteam-testmodel,hosp,2021-09-23,DE,00-04,COVID-19,72,40,50,59,71,84,96,112
testteam-testmodel,hosp,2021-09-23,DE,05-14,COVID-19,58,32,39,47,57,67,77,90
testteam-testmodel,hosp,2021-09-23,DE,15-34,COVID-19,416,251,300,349,409,476,542,623
testteam-testmodel,hosp,2021-09-23,DE,35-59,COVID-19,826,501,597,693,812,943,1073,1230
testteam-testmodel,hosp,2021-09-23,DE,60-79,COVID-19,681,412,492,571,669,778,885,1015
testteam-testmodel,hosp,2021-09-23,DE,80+,COVID-19,447,269,322,375,440,511,582,668
testteam-testmodel,hosp,2021-09-24,DE,00+,COVID-19,2464,1501,1787,2072,2423,2812,3195,3661
testteam-testmodel,hosp,2021-09-24,DE,00-04,COVID-19,74,42,51,61,73,86,99,115
testteam-testmodel,hosp,2021-09-24,DE,05-14,COVID-19,61,34,42,50,60,71,81,95
testteam-testmodel,hosp,2021-09-24,DE,15-34,COVID-19,422,254,303,353,414,482,549,630
testteam-testmodel,hosp,2021-09-24,DE,35-59,COVID-19,828,502,599,695,814,946,1075,1233
testteam-testmodel,hosp,2021-09-24,DE,60-79,COVID-19,655,396,473,550,644,749,852,977
testteam-testmodel,hosp,2021-09-24,DE,80+,COVID-19,459,277,331,385,452,525,598,686
testteam-testmodel,hosp,2021-09-25,DE,00+,COVID-19,2438,1485,1768,2050,2397,2782,3161,3622
testteam-testmodel,hosp,2021-09-25,DE,00-04,COVID-19,76,43,53,63,75,88,102,118
testteam-testmodel,hosp,2021-09-25,DE,05-14,COVID-19,56,30,38,45,55,65,75,87
testteam-testmodel,hosp,2021-09-25,DE,15-34,COVID-19,412,248,297,345,405,471,537,616
testteam-testmodel,hosp,2021-09-25,DE,35-59,COVID-19,842,511,609,707,828,962,1094,1254
testteam-testmodel,hosp,2021-09-25,DE,60-79,COVID-19,639,387,461,536,628,730,831,953
testteam-testmodel,hosp,2021-09-25,DE,80+,COVID-19,447,269,322,375,440,511,582,668
testteam-testmodel,hosp,2021-09-26,DE,00+,COVID-19,2405,1465,1744,2022,2365,2744,3117,3572
testteam-testmodel,hosp,2021-09-26,DE,00-04,COVID-19,74,42,51,61,73,86,99,115
testteam-testmodel,hosp,2021-09-26,DE,05-14,COVID-19,54,29,36,44,53,62,72,84
testteam-testmodel,hosp,2021-09-26,DE,15-34,COVID-19,402,242,289,337,395,460,523,601
testteam-testmodel,hosp,2021-09-26,DE,35-59,COVID-19,810,491,585,680,796,925,1051,1206
testteam-testmodel,hosp,2021-09-26,DE,60-79,COVID-19,638,386,461,535,627,729,829,951
testteam-testmodel,hosp,2021-09-26,DE,80+,COVID-19,461,278,332,387,454,528,601,689
testteam-testmodel,hosp,2021-09-27,DE,00+,COVID-19,2406,1466,1744,2023,2366,2745,3119,3574
testteam-testmodel,hosp,2021-09-27,DE,00-04,COVID-19,73,41,51,60,72,85,98,113
testteam-testmodel,hosp,2021-09-27,DE,05-14,COVID-19,57,31,39,46,56,66,76,89
testteam-testmodel,hosp,2021-09-27,DE,15-34,COVID-19,399,240,287,334,392,456,519,596
testteam-testmodel,hosp,2021-09-27,DE,35-59,COVID-19,806,488,582,676,792,920,1046,1200
testteam-testmodel,hosp,2021-09-27,DE,60-79,COVID-19,641,388,463,538,630,733,833,956
testteam-testmodel,hosp,2021-09-27,DE,80+,COVID-19,465,280,335,389,457,531,605,694
testteam-testmodel,hosp,2021-09-28,DE,00+,COVID-19,2425,1477,1758,2039,2384,2767,3144,3602
testteam-testmodel,hosp,2021-09-28,DE,00-04,COVID-19,70,39,48,58,69,81,94,109
testteam-testmodel,hosp,2021-09-28,DE,05-14,COVID-19,58,32,39,47,57,67,77,90
testteam-testmodel,hosp,2021-09-28,DE,15-34,COVID-19,394,237,284,330,388,451,514,590
testteam-testmodel,hosp,2021-09-28,DE,35-59,COVID-19,811,491,586,681,797,926,1053,1207
testteam-testmodel,hosp,2021-09-28,DE,60-79,COVID-19,636,385,459,534,625,727,827,948
testteam-testmodel,hosp,2021-09-28,DE,80+,COVID-19,490,296,353,411,482,560,638,732
testteam-testmodel,hosp,2021-09-29,DE,00+,COVID-19,2499,1522,1812,2101,2457,2851,3239,3712
testteam-testmodel,hosp,2021-09-29,DE,00-04,COVID-19,75,42,52,62,74,87,100,116
testteam-testmodel,hosp,2021-09-29,DE,05-14,COVID-19,57,31,39,46,56,66,76,89
testteam-testmodel,hosp,2021-09-29,DE,15-34,COVID-19,415,250,299,348,408,475,541,621
testteam-testmodel,hosp,2021-09-29,DE,35-59,COVID-19,824,499,596,692,810,941,1070,1227
testteam-testmodel,hosp,2021-09-29,DE,60-79,COVID-19,634,383,458,532,623,724,824,945
testteam-testmodel,hosp,2021-09-29,DE,80+,COVID-19,529,319,382,444,520,605,688,790
testteam-testmodel,hosp,2021-09-30,DE,00+,COVID-19,2525,1538,1831,2123,2483,2881,3273,3751
testteam-testmodel,hosp,2021-09-30,DE,00-04,COVID-19,74,42,51,61,73,86,99,115
testteam-testmodel,hosp,2021-09-30,DE,05-14,COVID-19,56,30,38,45,55,65,75,87
testteam-testmodel,hosp,2021-09-30,DE,15-34,COVID-19,413,249,297,346,406,473,538,618
testteam-testmodel,hosp,2021-09-30,DE,35-59,COVID-19,842,511,609,707,828,962,1094,1254
testteam-testmodel,hosp,2021-09-30,DE,60-79,COVID-19,618,373,446,518,607,706,803,921
testteam-testmodel,hosp,2021-09-30,DE,80+,COVID-19,558,337,402,468,548,638,725,832
testteam-testmodel,hosp,2021-10-01,DE,00+,COVID-19,2451,1493,1777,2061,2410,2797,3178,3641
testteam-testmodel,hosp,2021-10-01,DE,00-04,COVID-19,68,38,47,56,67,79,91,106
testteam-testmodel,hosp,2021-10-01,DE,05-14,COVID-19,52,28,35,42,51,60,70,81
testteam-testmodel,hosp,2021-10-01,DE,15-34,COVID-19,391,235,282,328,385,448,510,585
testteam-testmodel,hosp,2021-10-01,DE,35-59,COVID-19,793,481,573,666,780,906,1030,1182
testteam-testmodel,hosp,2021-10-01,DE,60-79,COVID-19,621,375,448,521,610,709,807,926
testteam-testmodel,hosp,2021-10-01,DE,80+,COVID-19,561,339,405,470,551,641,729,837
testteam-testmodel,hosp,2021-10-02,DE,00+,COVID-19,2430,1480,1762,2043,2389,2773,3150,3610
testteam-testmodel,hosp,2021-10-02,DE,00-04,COVID-19,66,37,45,54,65,77,88,102
testteam-testmodel,hosp,2021-10-02,DE,05-14,COVID-19,57,31,39,46,56,66,76,89
testteam-testmodel,hosp,2021-10-02,DE,15-34,COVID-19,375,225,269,314,368,429,488,561
testteam-testmodel,hosp,2021-10-02,DE,35-59,COVID-19,781,473,564,656,768,892,1014,1163
testteam-testmodel,hosp,2021-10-02,DE,60-79,COVID-19,612,370,442,513,601,699,795,912
testteam-testmodel,hosp,2021-10-02,DE,80+,COVID-19,574,347,414,482,565,656,747,857
testteam-testmodel,hosp,2021-10-03,DE,00+,COVID-19,2423,1476,1757,2037,2382,2764,3141,3599
testteam-testmodel,hosp,2021-10-03,DE,00-04,COVID-19,66,37,45,54,65,77,88,102
testteam-testmodel,hosp,2021-10-03,DE,05-14,COVID-19,56,30,38,45,55,65,75,87
testteam-testmodel,hosp,2021-10-03,DE,15-34,COVID-19,384,231,276,322,377,439,500,575
testteam-testmodel,hosp,2021-10-03,DE,35-59,COVID-19,757,459,547,636,745,865,984,1129
testteam-testmodel,hosp,2021-10-03,DE,60-79,COVID-19,625,378,451,524,614,714,812,932
testteam-testmodel,hosp,2021-10-03,DE,80+,COVID-19,569,344,411,477,560,650,740,849
testteam-testmodel,hosp,2021-10-04,DE,00+,COVID-19,2412,1469,1749,2028,2372,2752,3127,3583
testteam-testmodel,hosp,2021-10-04,DE,00-04,COVID-19,66,37,45,54,65,77,88,102
testteam-testmodel,hosp,2021-10-04,DE,05-14,COVID-19,54,29,36,44,53,62,72,84
testteam-testmodel,hosp,2021-10-04,DE,15-34,COVID-19,383,230,275,321,376,438,499,573
testteam-testmodel,hosp,2021-10-04,DE,35-59,COVID-19,760,460,549,638,747,868,987,1132
testteam-testmodel,hosp,2021-10-04,DE,60-79,COVID-19,621,375,448,521,610,709,807,926
testteam-testmodel,hosp,2021-10-04,DE,80+,COVID-19,563,340,406,472,553,643,732,840
testteam-testmodel,hosp,2021-10-05,DE,00+,COVID-19,2363,1440,1714,1987,2324,2697,3064,3511
testteam-testmodel,hosp,2021-10-05,DE,00-04,COVID-19,71,40,49,58,70,82,95,110
testteam-testmodel,hosp,2021-10-05,DE,05-14,COVID-19,47,25,31,38,46,54,63,73
testteam-testmodel,hosp,2021-10-05,DE,15-34,COVID-19,367,221,264,308,361,420,479,550
testteam-testmodel,hosp,2021-10-05,DE,35-59,COVID-19,748,453,541,628,736,855,972,1115
testteam-testmodel,hosp,2021-10-05,DE,60-79,COVID-19,622,376,449,522,611,711,808,927
testteam-testmodel,hosp,2021-10-05,DE,80+,COVID-19,541,327,391,454,532,619,704,808
testteam-testmodel,hosp,2021-10-06,DE,00+,COVID-19,2245,1367,1628,1888,2208,2562,2911,3336
testteam-testmodel,hosp,2021-10-06,DE,00-04,COVID-19,61,34,42,50,60,71,82,95
testteam-testmodel,hosp,2021-10-06,DE,05-14,COVID-19,45,24,30,36,44,52,60,70
testteam-testmodel,hosp,2021-10-06,DE,15-34,COVID-19,316,189,227,265,311,362,412,474
testteam-testmodel,hosp,2021-10-06,DE,35-59,COVID-19,703,426,508,590,691,803,914,1048
testteam-testmodel,hosp,2021-10-06,DE,60-79,COVID-19,614,371,443,515,603,701,798,915
testteam-testmodel,hosp,2021-10-06,DE,80+,COVID-19,537,324,388,451,528,614,699,802
testteam-testmodel,hosp,2021-10-07,DE,00+,COVID-19,2220,1352,1609,1866,2183,2533,2878,3298
testteam-testmodel,hosp,2021-10-07,DE,00-04,COVID-19,56,30,38,45,55,65,75,87
testteam-testmodel,hosp,2021-10-07,DE,05-14,COVID-19,41,22,28,33,41,49,56,66
testteam-testmodel,hosp,2021-10-07,DE,15-34,COVID-19,306,183,219,256,301,350,399,458
testteam-testmodel,hosp,2021-10-07,DE,35-59,COVID-19,673,407,486,564,661,768,874,1003
testteam-testmodel,hosp,2021-10-07,DE,60-79,COVID-19,633,383,457,531,622,723,823,944
testteam-testmodel,hosp,2021-10-07,DE,80+,COVID-19,541,327,391,454,532,619,704,808
testteam-testmodel,hosp,2021-10-08,DE,00+,COVID-19,2248,1369,1630,1890,2211,2565,2915,3340
testteam-testmodel,hosp,2021-10-08,DE,00-04,COVID-19,49,27,33,40,49,58,67,78
testteam-testmodel,hosp,2021-10-08,DE,05-14,COVID-19,41,22,28,33,41,49,56,66
testteam-testmodel,hosp,2021-10-08,DE,15-34,COVID-19,292,175,210,244,287,335,381,438
testteam-testmodel,hosp,2021-10-08,DE,35-59,COVID-19,675,408,487,566,663,771,877,1006
testteam-testmodel,hosp,2021-10-08,DE,60-79,COVID-19,666,403,481,558,654,760,865,992
testteam-testmodel,hosp,2021-10-08,DE,80+,COVID-19,555,335,400,465,545,634,721,828
testteam-testmodel,hosp,2021-10-09,DE,00+,COVID-19,2287,1393,1658,1923,2248,2609,2964,3397
testteam-testmodel,hosp,2021-10-09,DE,00-04,COVID-19,44,24,30,36,43,52,60,70
testteam-testmodel,hosp,2021-10-09,DE,05-14,COVID-19,43,23,29,35,43,51,59,69
testteam-testmodel,hosp,2021-10-09,DE,15-34,COVID-19,301,180,216,251,295,344,392,451
testteam-testmodel,hosp,2021-10-09,DE,35-59,COVID-19,664,402,480,558,653,759,863,991
testteam-testmodel,hosp,2021-10-09,DE,60-79,COVID-19,705,427,509,592,693,806,916,1051
testteam-testmodel,hosp,2021-10-09,DE,80+,COVID-19,559,338,403,469,549,639,727,834
testteam2-testmodel2,hosp,2021-09-11,DE,00+,COVID-19,3087,1882,2239,2596,3035,3522,4001,4584
testteam2-testmodel2,hosp,2021-09-11,DE,00-04,COVID-19,93,53,65,77,91,107,123,143
testteam2-testmodel2,hosp,2021-09-11,DE,05-14,COVID-19,83,47,58,68,81,96,110,127
testteam2-testmodel2,hosp,2021-09-11,DE,15-34,COVID-19,531,321,383,445,522,607,691,793
testteam2-testmodel2,hosp,2021-09-11,DE,35-59,COVID-19,1173,712,849,985,1153,1339,1522,1745
testteam2-testmodel2,hosp,2021-09-11,DE,60-79,COVID-19,735,445,531,617,723,840,955,1095
testteam2-testmodel2,hosp,2021-09-11,DE,80+,COVID-19,498,301,359,418,490,570,648,744
testteam2-testmodel2,hosp,2021-09-12,DE,00+,COVID-19,3058,1864,2218,2572,3007,3488,3963,4541
testteam2-testmodel2,hosp,2021-09-12,DE,00-04,COVID-19,94,54,66,78,92,108,124,144
testteam2-testmodel2,hosp,2021-09-12,DE,05-14,COVID-19,80,45,55,66,78,92,106,123
testteam2-testmodel2,hosp,2021-09-12,DE,15-34,COVID-19,527,318,380,442,518,603,686,787
testteam2-testmodel2,hosp,2021-09-12,DE,35-59,COVID-19,1132,688,820,951,1113,1293,1469,1684
testteam2-testmodel2,hosp,2021-09-12,DE,60-79,COVID-19,735,445,531,617,723,840,955,1095
testteam2-testmodel2,hosp,2021-09-12,DE,80+,COVID-19,515,311,371,432,506,588,670,769
testteam2-testmodel2,hosp,2021-09-13,DE,00+,COVID-19,3048,1858,2211,2563,2997,3477,3951,4527
testteam2-testmodel2,hosp,2021-09-13,DE,00-04,COVID-19,91,52,64,75,89,105,121,140
testteam2-testmodel2,hosp,2021-09-13,DE,05-14,COVID-19,79,45,55,65,77,91,105,122
testteam2-testmodel2,hosp,2021-09-13,DE,15-34,COVID-19,533,322,384,447,524,609,693,796
testteam2-testmodel2,hosp,2021-09-13,DE,35-59,COVID-19,1114,677,807,936,1096,1272,1446,1658
testteam2-testmodel2,hosp,2021-09-13,DE,60-79,COVID-19,739,448,534,620,727,844,960,1101
testteam2-testmodel2,hosp,2021-09-13,DE,80+,COVID-19,517,312,373,433,508,591,672,771
testteam2-testmodel2,hosp,2021-09-14,DE,00+,COVID-19,3025,1844,2194,2544,2974,3451,3920,4492
testteam2-testmodel2,hosp,2021-09-14,DE,00-04,COVID-19,84,48,59,69,83,98,112,130
testteam2-testmodel2,hosp,2021-09-14,DE,05-14,COVID-19,66,37,45,54,65,77,88,102
testteam2-testmodel2,hosp,2021-09-14,DE,15-34,COVID-19,521,315,376,437,512,596,678,778
testteam2-testmodel2,hosp,2021-09-14,DE,35-59,COVID-19,1114,677,807,936,1096,1272,1446,1658
testteam2-testmodel2,hosp,2021-09-14,DE,60-79,COVID-19,739,448,534,620,727,844,960,1101
testteam2-testmodel2,hosp,2021-09-14,DE,80+,COVID-19,525,317,378,440,516,600,682,783
testteam2-testmodel2,hosp,2021-09-15,DE,00+,COVID-19,2928,1784,2124,2462,2879,3340,3795,4348
testteam2-testmodel2,hosp,2021-09-15,DE,00-04,COVID-19,81,46,57,67,80,94,108,125
testteam2-testmodel2,hosp,2021-09-15,DE,05-14,COVID-19,57,31,39,47,56,66,77,89
testteam2-testmodel2,hosp,2021-09-15,DE,15-34,COVID-19,500,301,360,419,491,571,650,746
testteam2-testmodel2,hosp,2021-09-15,DE,35-59,COVID-19,1091,662,789,916,1072,1245,1416,1623
testteam2-testmodel2,hosp,2021-09-15,DE,60-79,COVID-19,677,410,489,568,666,773,880,1009
testteam2-testmodel2,hosp,2021-09-15,DE,80+,COVID-19,546,330,394,458,537,624,710,815
testteam2-testmodel2,hosp,2021-09-16,DE,00+,COVID-19,2870,1749,2082,2414,2823,3275,3721,4263
testteam2-testmodel2,hosp,2021-09-16,DE,00-04,COVID-19,74,41,51,61,72,85,98,114
testteam2-testmodel2,hosp,2021-09-16,DE,05-14,COVID-19,56,31,38,46,55,65,75,88
testteam2-testmodel2,hosp,2021-09-16,DE,15-34,COVID-19,485,292,349,406,477,554,631,724
testteam2-testmodel2,hosp,2021-09-16,DE,35-59,COVID-19,1062,645,769,892,1044,1213,1378,1580
testteam2-testmodel2,hosp,2021-09-16,DE,60-79,COVID-19,662,400,478,555,650,756,860,986
testteam2-testmodel2,hosp,2021-09-16,DE,80+,COVID-19,556,335,401,466,546,635,722,829
testteam2-testmodel2,hosp,2021-09-17,DE,00+,COVID-19,2771,1688,2009,2330,2724,3161,3591,4115
testteam2-testmodel2,hosp,2021-09-17,DE,00-04,COVID-19,74,41,51,61,72,85,98,114
testteam2-testmodel2,hosp,2021-09-17,DE,05-14,COVID-19,53,29,36,43,52,62,72,83
testteam2-testmodel2,hosp,2021-09-17,DE,15-34,COVID-19,460,277,332,386,452,526,599,687
testteam2-testmodel2,hosp,2021-09-17,DE,35-59,COVID-19,1033,627,748,868,1016,1180,1341,1538
testteam2-testmodel2,hosp,2021-09-17,DE,60-79,COVID-19,644,390,465,540,633,736,837,960
testteam2-testmodel2,hosp,2021-09-17,DE,80+,COVID-19,528,319,381,443,519,604,687,789
testteam2-testmodel2,hosp,2021-09-18,DE,00+,COVID-19,2676,1631,1941,2251,2632,3054,3469,3975
testteam2-testmodel2,hosp,2021-09-18,DE,00-04,COVID-19,77,43,53,63,75,89,102,118
testteam2-testmodel2,hosp,2021-09-18,DE,05-14,COVID-19,47,25,32,38,46,55,64,75
testteam2-testmodel2,hosp,2021-09-18,DE,15-34,COVID-19,462,278,333,387,454,528,601,690
testteam2-testmodel2,hosp,2021-09-18,DE,35-59,COVID-19,956,580,692,803,940,1092,1242,1424
testteam2-testmodel2,hosp,2021-09-18,DE,60-79,COVID-19,634,384,458,532,624,725,825,946
testteam2-testmodel2,hosp,2021-09-18,DE,80+,COVID-19,521,314,375,437,512,595,677,777
testteam2-testmodel2,hosp,2021-09-19,DE,00+,COVID-19,2623,1598,1902,2206,2579,2993,3400,3896
testteam2-testmodel2,hosp,2021-09-19,DE,00-04,COVID-19,72,40,50,59,71,83,96,111
testteam2-testmodel2,hosp,2021-09-19,DE,05-14,COVID-19,50,27,34,41,49,59,68,79
testteam2-testmodel2,hosp,2021-09-19,DE,15-34,COVID-19,449,271,324,377,442,514,585,671
testteam2-testmodel2,hosp,2021-09-19,DE,35-59,COVID-19,956,580,692,803,940,1092,1242,1424
testteam2-testmodel2,hosp,2021-09-19,DE,60-79,COVID-19,619,374,447,519,609,707,805,923
testteam2-testmodel2,hosp,2021-09-19,DE,80+,COVID-19,497,300,359,417,489,569,647,743
testteam2-testmodel2,hosp,2021-09-20,DE,00+,COVID-19,2567,1564,1861,2158,2524,2928,3327,3813
testteam2-testmodel2,hosp,2021-09-20,DE,00-04,COVID-19,72,40,50,59,71,83,96,111
testteam2-testmodel2,hosp,2021-09-20,DE,05-14,COVID-19,51,28,35,42,50,60,69,80
testteam2-testmodel2,hosp,2021-09-20,DE,15-34,COVID-19,436,262,314,365,428,498,567,651
testteam2-testmodel2,hosp,2021-09-20,DE,35-59,COVID-19,931,565,673,782,915,1063,1208,1385
testteam2-testmodel2,hosp,2021-09-20,DE,60-79,COVID-19,604,365,436,506,593,690,785,900
