model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-09-26,DE,00-04,COVID-19,72,41,50,60,71,84,97,112
testteam-testmodel,hosp,2021-09-26,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam-testmodel,hosp,2021-09-26,DE,15-34,COVID-19,393,236,283,329,386,449,512,587
testteam-testmodel,hosp,2021-09-26,DE,35-59,COVID-19,804,487,581,675,791,918,1044,1198
testteam-testmodel,hosp,2021-09-26,DE,60-79,COVID-19,635,384,459,533,625,726,826,947
testteam-testmodel,hosp,2021-09-26,DE,80+,COVID-19,461,278,332,387,453,527,600,689
testteam-testmodel,hosp,2021-09-27,DE,00+,COVID-19,2457,1497,1782,2066,2416,2803,3185,3650
testteam-testmodel,hosp,2021-09-27,DE,00-04,COVID-19,71,40,49,59,70,83,95,111
testteam-testmodel,hosp,2021-09-27,DE,05-14,COVID-19,57,32,39,47,56,67,77,90
testteam-testmodel,hosp,2021-09-27,DE,15-34,COVID-19,390,234,280,326,383,446,508,583
testteam-testmodel,hosp,2021-09-27,DE,35-59,COVID-19,800,485,578,672,787,914,1039,1192
testteam-testmodel,hosp,2021-09-27,DE,60-79,COVID-19,638,386,461,536,628,729,830,952
testteam-testmodel,hosp,2021-09-27,DE,80+,COVID-19,464,280,334,389,456,531,604,694
testteam-testmodel,hosp,2021-09-28,DE,00+,COVID-19,2477,1509,1796,2083,2435,2826,3211,3679
testteam-testmodel,hosp,2021-09-28,DE,00-04,COVID-19,68,38,47,56,67,79,91,106
testteam-testmodel,hosp,2021-09-28,DE,05-14,COVID-19,59,32,40,48,57,68,79,91
testteam-testmodel,hosp,2021-09-28,DE,15-34,COVID-19,386,232,277,323,379,441,502,577
testteam-testmodel,hosp,2021-09-28,DE,35-59,COVID-19,805,488,582,676,792,920,1046,1199
testteam-testmodel,hosp,2021-09-28,DE,60-79,COVID-19,633,383,457,531,623,724,823,944
testteam-testmodel,hosp,2021-09-28,DE,80+,COVID-19,490,295,353,411,482,560,637,732
testteam-testmodel,hosp,2021-09-29,DE,00+,COVID-19,2552,1555,1851,2146,2509,2912,3308,3791
testteam-testmodel,hosp,2021-09-29,DE,00-04,COVID-19,73,41,51,60,72,85,98,114
testteam-testmodel,hosp,2021-09-29,DE,05-14,COVID-19,57,32,39,47,56,67,77,90
testteam-testmodel,hosp,2021-09-29,DE,15-34,COVID-19,406,244,292,340,399,464,529,607
testteam-testmodel,hosp,2021-09-29,DE,35-59,COVID-19,818,496,592,687,805,935,1063,1219
testteam-testmodel,hosp,2021-09-29,DE,60-79,COVID-19,631,382,456,530,621,721,821,941
testteam-testmodel,hosp,2021-09-29,DE,80+,COVID-19,529,319,381,443,520,604,688,789
testteam-testmodel,hosp,2021-09-30,DE,00+,COVID-19,2579,1571,1870,2169,2536,2942,3343,3831
testteam-testmodel,hosp,2021-09-30,DE,00-04,COVID-19,72,41,50,60,71,84,97,112
testteam-testmodel,hosp,2021-09-30,DE,05-14,COVID-19,56,31,38,46,55,66,76,88
testteam-testmodel,hosp,2021-09-30,DE,15-34,COVID-19,404,243,291,338,397,462,526,604
testteam-testmodel,hosp,2021-09-30,DE,35-59,COVID-19,837,507,605,702,822,955,1086,1246
testteam-testmodel,hosp,2021-09-30,DE,60-79,COVID-19,615,372,444,516,605,703,800,917
testteam-testmodel,hosp,2021-09-30,DE,80+,COVID-19,558,337,402,468,548,637,725,832
testteam-testmodel,hosp,2021-10-01,DE,00+,COVID-19,2504,1525,1815,2105,2462,2856,3245,3719
testteam-testmodel,hosp,2021-10-01,DE,00-04,COVID-19,66,37,46,54,65,77,89,103
testteam-testmodel,hosp,2021-10-01,DE,05-14,COVID-19,52,28,36,43,51,61,71,82
testteam-testmodel,hosp,2021-10-01,DE,15-34,COVID-19,383,230,275,320,376,438,498,572
testteam-testmodel,hosp,2021-10-01,DE,35-59,COVID-19,788,477,569,661,775,900,1023,1174
testteam-testmodel,hosp,2021-10-01,DE,60-79,COVID-19,618,374,446,519,608,706,803,922
testteam-testmodel,hosp,2021-10-01,DE,80+,COVID-19,561,339,404,470,551,641,729,836
testteam-testmodel,hosp,2021-10-02,DE,00+,COVID-19,2482,1512,1800,2087,2440,2832,3217,3687
testteam-testmodel,hosp,2021-10-02,DE,00-04,COVID-19,64,36,44,53,63,75,86,100
testteam-testmodel,hosp,2021-10-02,DE,05-14,COVID-19,57,32,39,47,56,67,77,90
testteam-testmodel,hosp,2021-10-02,DE,15-34,COVID-19,366,220,263,307,360,419,477,548
testteam-testmodel,hosp,2021-10-02,DE,35-59,COVID-19,776,470,561,651,763,886,1007,1155
testteam-testmodel,hosp,2021-10-02,DE,60-79,COVID-19,609,368,440,511,599,696,792,908
testteam-testmodel,hosp,2021-10-02,DE,80+,COVID-19,574,347,414,481,564,656,746,856
testteam-testmodel,hosp,2021-10-03,DE,00+,COVID-19,2475,1508,1794,2081,2433,2823,3208,3676
testteam-testmodel,hosp,2021-10-03,DE,00-04,COVID-19,64,36,44,53,63,75,86,100
testteam-testmodel,hosp,2021-10-03,DE,05-14,COVID-19,56,31,38,46,55,66,76,88
testteam-testmodel,hosp,2021-10-03,DE,15-34,COVID-19,375,225,270,314,369,429,489,562
testteam-testmodel,hosp,2021-10-03,DE,35-59,COVID-19,752,456,544,631,740,859,977,1121
testteam-testmodel,hosp,2021-10-03,DE,60-79,COVID-19,622,376,449,522,612,711,809,928
testteam-testmodel,hosp,2021-10-03,DE,80+,COVID-19,569,344,410,477,559,650,740,849
testteam-testmodel,hosp,2021-10-04,DE,00+,COVID-19,2463,1501,1786,2071,2422,2811,3193,3659
testteam-testmodel,hosp,2021-10-04,DE,00-04,COVID-19,64,36,44,53,63,75,86,100
testteam-testmodel,hosp,2021-10-04,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam-testmodel,hosp,2021-10-04,DE,15-34,COVID-19,374,225,269,313,368,428,488,560
testteam-testmodel,hosp,2021-10-04,DE,35-59,COVID-19,754,457,545,633,742,862,980,1124
testteam-testmodel,hosp,2021-10-04,DE,60-79,COVID-19,618,374,446,519,608,706,803,922
testteam-testmodel,hosp,2021-10-04,DE,80+,COVID-19,563,340,406,472,553,643,732,839
testteam-testmodel,hosp,2021-10-05,DE,00+,COVID-19,2414,1470,1750,2030,2373,2754,3129,3586
testteam-testmodel,hosp,2021-10-05,DE,00-04,COVID-19,69,39,48,57,68,81,93,108
testteam-testmodel,hosp,2021-10-05,DE,05-14,COVID-19,47,25,32,38,46,55,64,74
testteam-testmodel,hosp,2021-10-05,DE,15-34,COVID-19,359,215,258,301,353,411,468,537
testteam-testmodel,hosp,2021-10-05,DE,35-59,COVID-19,743,450,537,624,731,849,965,1107
testteam-testmodel,hosp,2021-10-05,DE,60-79,COVID-19,619,374,447,519,609,707,805,923
testteam-testmodel,hosp,2021-10-05,DE,80+,COVID-19,541,327,390,454,532,618,704,808
testteam-testmodel,hosp,2021-10-06,DE,00+,COVID-19,2293,1397,1663,1928,2255,2616,2973,3407
testteam-testmodel,hosp,2021-10-06,DE,00-04,COVID-19,59,33,41,49,58,69,80,93
testteam-testmodel,hosp,2021-10-06,DE,05-14,COVID-19,45,24,30,37,44,53,61,71
testteam-testmodel,hosp,2021-10-06,DE,15-34,COVID-19,309,185,222,259,304,354,403,463
testteam-testmodel,hosp,2021-10-06,DE,35-59,COVID-19,698,423,505,586,687,798,908,1041
testteam-testmodel,hosp,2021-10-06,DE,60-79,COVID-19,611,369,441,513,601,698,794,911
testteam-testmodel,hosp,2021-10-06,DE,80+,COVID-19,537,324,387,450,528,614,698,801
testteam-testmodel,hosp,2021-10-07,DE,00+,COVID-19,2267,1381,1644,1906,2229,2587,2939,3368
testteam-testmodel,hosp,2021-10-07,DE,00-04,COVID-19,54,30,37,44,53,63,73,85
testteam-testmodel,hosp,2021-10-07,DE,05-14,COVID-19,42,22,28,34,41,49,57,67
testteam-testmodel,hosp,2021-10-07,DE,15-34,COVID-19,299,179,214,250,294,342,390,448
testteam-testmodel,hosp,2021-10-07,DE,35-59,COVID-19,668,404,482,561,657,763,868,996
testteam-testmodel,hosp,2021-10-07,DE,60-79,COVID-19,630,381,455,529,620,720,819,940
testteam-testmodel,hosp,2021-10-07,DE,80+,COVID-19,541,327,390,454,532,618,704,808
testteam-testmodel,hosp,2021-10-08,DE,00+,COVID-19,2296,1399,1665,1931,2258,2620,2977,3411
testteam-testmodel,hosp,2021-10-08,DE,00-04,COVID-19,48,26,33,39,47,56,65,76
testteam-testmodel,hosp,2021-10-08,DE,05-14,COVID-19,42,22,28,34,41,49,57,67
testteam-testmodel,hosp,2021-10-08,DE,15-34,COVID-19,286,171,205,239,281,327,373,428
testteam-testmodel,hosp,2021-10-08,DE,35-59,COVID-19,670,405,484,562,659,766,871,999
testteam-testmodel,hosp,2021-10-08,DE,60-79,COVID-19,663,401,479,556,651,757,861,988
testteam-testmodel,hosp,2021-10-08,DE,80+,COVID-19,554,335,400,465,545,634,721,827
testteam-testmodel,hosp,2021-10-09,DE,00+,COVID-19,2335,1423,1693,1964,2296,2665,3027,3469
testteam-testmodel,hosp,2021-10-09,DE,00-04,COVID-19,43,23,29,35,42,51,59,69
testteam-testmodel,hosp,2021-10-09,DE,05-14,COVID-19,44,23,30,36,43,52,60,70
testteam-testmodel,hosp,2021-10-09,DE,15-34,COVID-19,294,176,211,246,289,336,383,441
testteam-testmodel,hosp,2021-10-09,DE,35-59,COVID-19,660,399,477,554,649,754,858,984
testteam-testmodel,hosp,2021-10-09,DE,60-79,COVID-19,702,425,507,589,690,802,912,1046
testteam-testmodel,hosp,2021-10-09,DE,80+,COVID-19,559,337,403,468,549,638,726,833
testteam-testmodel,hosp,2021-10-10,DE,00+,COVID-19,2348,1430,1702,1974,2309,2679,3044,3488
testteam-testmodel,hosp,2021-10-10,DE,00-04,COVID-19,47,25,32,38,46,55,64,75
testteam-testmodel,hosp,2021-10-10,DE,05-14,COVID-19,44,23,30,36,43,52,60,70
testteam-testmodel,hosp,2021-10-10,DE,15-34,COVID-19,284,169,203,237,279,325,370,425
testteam-testmodel,hosp,2021-10-10,DE,35-59,COVID-19,679,411,491,570,668,776,883,1012
testteam-testmodel,hosp,2021-10-10,DE,60-79,COVID-19,696,421,503,584,684,795,904,1037
testteam-testmodel,hosp,2021-10-10,DE,80+,COVID-19,564,340,407,473,554,644,733,841
testteam-testmodel,hosp,2021-10-11,DE,00+,COVID-19,2362,1439,1713,1986,2323,2695,3062,3509
testteam-testmodel,hosp,2021-10-11,DE,00-04,COVID-19,47,25,32,38,46,55,64,75
testteam-testmodel,hosp,2021-10-11,DE,05-14,COVID-19,43,23,29,35,42,50,59,68
testteam-testmodel,hosp,2021-10-11,DE,15-34,COVID-19,276,165,198,231,272,317,361,415
testteam-testmodel,hosp,2021-10-11,DE,35-59,COVID-19,671,406,485,563,660,767,872,1000
testteam-testmodel,hosp,2021-10-11,DE,60-79,COVID-19,709,429,512,595,697,810,921,1057
testteam-testmodel,hosp,2021-10-11,DE,80+,COVID-19,581,351,419,487,571,664,756,867
testteam2-testmodel2,hosp,2021-09-13,DE,00+,COVID-19,3055,1862,2216,2569,3004,3485,3960,4537
testteam2-testmodel2,hosp,2021-09-13,DE,00-04,COVID-19,93,53,65,77,91,107,123,142
testteam2-testmodel2,hosp,2021-09-13,DE,05-14,COVID-19,76,43,53,63,75,88,102,118
testteam2-testmodel2,hosp,2021-09-13,DE,15-34,COVID-19,518,312,373,434,509,592,674,773
testteam2-testmodel2,hosp,2021-09-13,DE,35-59,COVID-19,1108,673,802,931,1089,1265,1438,1648
testteam2-testmodel2,hosp,2021-09-13,DE,60-79,COVID-19,742,449,536,623,730,848,964,1106
testteam2-testmodel2,hosp,2021-09-13,DE,80+,COVID-19,513,309,370,430,504,586,667,766
testteam2-testmodel2,hosp,2021-09-14,DE,00+,COVID-19,3032,1848,2199,2550,2981,3459,3929,4503
testteam2-testmodel2,hosp,2021-09-14,DE,00-04,COVID-19,86,49,60,71,84,99,114,132
testteam2-testmodel2,hosp,2021-09-14,DE,05-14,COVID-19,64,36,44,52,63,74,86,99
testteam2-testmodel2,hosp,2021-09-14,DE,15-34,COVID-19,506,305,365,424,498,579,659,756
testteam2-testmodel2,hosp,2021-09-14,DE,35-59,COVID-19,1108,673,802,931,1089,1265,1438,1648
testteam2-testmodel2,hosp,2021-09-14,DE,60-79,COVID-19,742,449,536,623,730,848,964,1106
testteam2-testmodel2,hosp,2021-09-14,DE,80+,COVID-19,521,314,375,437,512,595,677,777
testteam2-testmodel2,hosp,2021-09-15,DE,00+,COVID-19,2934,1789,2128,2468,2886,3348,3803,4358
testteam2-testmodel2,hosp,2021-09-15,DE,00-04,COVID-19,83,47,58,68,82,96,110,128
testteam2-testmodel2,hosp,2021-09-15,DE,05-14,COVID-19,55,30,38,45,54,64,74,87
testteam2-testmodel2,hosp,2021-09-15,DE,15-34,COVID-19,485,293,350,407,477,555,631,725
testteam2-testmodel2,hosp,2021-09-15,DE,35-59,COVID-19,1084,658,785,911,1066,1238,1407,1613
testteam2-testmodel2,hosp,2021-09-15,DE,60-79,COVID-19,680,412,491,571,669,777,884,1014
testteam2-testmodel2,hosp,2021-09-15,DE,80+,COVID-19,542,327,391,454,533,619,705,809
testteam2-testmodel2,hosp,2021-09-16,DE,00+,COVID-19,2877,1754,2087,2419,2829,3282,3729,4273
testteam2-testmodel2,hosp,2021-09-16,DE,00-04,COVID-19,75,42,52,62,74,87,100,116
testteam2-testmodel2,hosp,2021-09-16,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-16,DE,15-34,COVID-19,471,284,339,395,463,538,613,703
testteam2-testmodel2,hosp,2021-09-16,DE,35-59,COVID-19,1056,641,764,887,1038,1205,1370,1571
testteam2-testmodel2,hosp,2021-09-16,DE,60-79,COVID-19,664,402,480,558,653,759,863,991
testteam2-testmodel2,hosp,2021-09-16,DE,80+,COVID-19,551,333,398,463,542,630,717,823
testteam2-testmodel2,hosp,2021-09-17,DE,00+,COVID-19,2777,1692,2014,2335,2731,3168,3599,4124
testteam2-testmodel2,hosp,2021-09-17,DE,00-04,COVID-19,75,42,52,62,74,87,100,116
testteam2-testmodel2,hosp,2021-09-17,DE,05-14,COVID-19,52,28,35,42,51,60,70,81
testteam2-testmodel2,hosp,2021-09-17,DE,15-34,COVID-19,447,269,322,375,439,511,582,668
testteam2-testmodel2,hosp,2021-09-17,DE,35-59,COVID-19,1027,624,743,863,1010,1173,1334,1529
testteam2-testmodel2,hosp,2021-09-17,DE,60-79,COVID-19,647,391,467,543,636,739,841,965
testteam2-testmodel2,hosp,2021-09-17,DE,80+,COVID-19,525,317,378,440,516,600,682,783
testteam2-testmodel2,hosp,2021-09-18,DE,00+,COVID-19,2683,1635,1945,2256,2638,3061,3477,3984
testteam2-testmodel2,hosp,2021-09-18,DE,00-04,COVID-19,78,44,54,64,77,91,104,121
testteam2-testmodel2,hosp,2021-09-18,DE,05-14,COVID-19,46,25,31,37,45,54,62,72
testteam2-testmodel2,hosp,2021-09-18,DE,15-34,COVID-19,449,270,323,376,441,513,584,671
testteam2-testmodel2,hosp,2021-09-18,DE,35-59,COVID-19,951,577,688,798,935,1086,1234,1415
testteam2-testmodel2,hosp,2021-09-18,DE,60-79,COVID-19,637,385,460,535,627,728,828,950
testteam2-testmodel2,hosp,2021-09-18,DE,80+,COVID-19,517,312,373,433,508,591,672,772
testteam2-testmodel2,hosp,2021-09-19,DE,00+,COVID-19,2629,1602,1907,2211,2585,3000,3408,3905
testteam2-testmodel2,hosp,2021-09-19,DE,00-04,COVID-19,73,41,51,60,72,85,98,113
testteam2-testmodel2,hosp,2021-09-19,DE,05-14,COVID-19,49,26,33,40,48,57,66,77
testteam2-testmodel2,hosp,2021-09-19,DE,15-34,COVID-19,436,263,314,366,429,499,568,652
testteam2-testmodel2,hosp,2021-09-19,DE,35-59,COVID-19,951,577,688,798,935,1086,1234,1415
testteam2-testmodel2,hosp,2021-09-19,DE,60-79,COVID-19,622,376,449,522,611,710,808,927
testteam2-testmodel2,hosp,2021-09-19,DE,80+,COVID-19,494,298,356,414,485,564,642,737
testteam2-testmodel2,hosp,2021-09-20,DE,00+,COVID-19,2573,1568,1866,2163,2530,2935,3335,3821
testteam2-testmodel2,hosp,2021-09-20,DE,00-04,COVID-19,73,41,51,60,72,85,98,113
testteam2-testmodel2,hosp,2021-09-20,DE,05-14,COVID-19,50,27,34,40,49,58,67,78
testteam2-testmodel2,hosp,2021-09-20,DE,15-34,COVID-19,423,255,305,354,416,484,551,632
testteam2-testmodel2,hosp,2021-09-20,DE,35-59,COVID-19,925,561,669,777,910,1057,1201,1377
testteam2-testmodel2,hosp,2021-09-20,DE,60-79,COVID-19,606,366,438,509,596,693,788,904
testteam2-testmodel2,hosp,2021-09-20,DE,80+,COVID-19,491,296,354,411,483,561,639,733
testteam2-testmodel2,hosp,2021-09-21,DE,00+,COVID-19,2505,1526,1816,2106,2463,2858,3247,3720
testteam2-testmodel2,hosp,2021-09-21,DE,00-04,COVID-19,70,39,49,58,69,82,94,109
testteam2-testmodel2,hosp,2021-09-21,DE,05-14,COVID-19,49,26,33,40,48,57,66,77
testteam2-testmodel2,hosp,2021-09-21,DE,15-34,COVID-19,413,248,297,346,405,472,537,617
testteam2-testmodel2,hosp,2021-09-21,DE,35-59,COVID-19,863,523,624,725,849,986,1121,1286
testteam2-testmodel2,hosp,2021-09-21,DE,60-79,COVID-19,624,377,450,523,613,713,811,930
testteam2-testmodel2,hosp,2021-09-21,DE,80+,COVID-19,481,290,347,403,473,550,626,719
testteam2-testmodel2,hosp,2021-09-22,DE,00+,COVID-19,2438,1486,1768,2050,2398,2782,3161,3622
testteam2-testmodel2,hosp,2021-09-22,DE,00-04,COVID-19,67,37,46,54,65,77,89,103
testteam2-testmodel2,hosp,2021-09-22,DE,05-14,COVID-19,53,29,36,44,52,62,72,84
testteam2-testmodel2,hosp,2021-09-22,DE,15-34,COVID-19,392,236,282,329,386,449,511,587
testteam2-testmodel2,hosp,2021-09-22,DE,35-59,COVID-19,837,507,605,703,823,956,1087,1246
testteam2-testmodel2,hosp,2021-09-22,DE,60-79,COVID-19,648,392,468,544,637,740,842,966
testteam2-testmodel2,hosp,2021-09-22,DE,80+,COVID-19,437,263,315,366,430,500,569,653
